,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Valor agregado
303,76,VALLE DEL CAUCA,BOLÍVAR,Cultivo permanente,2011,52.0,127.19849823242558
304,76,VALLE DEL CAUCA,BUENAVENTURA,Cultivo permanente,2011,842.0,2679.641853057446
305,76,VALLE DEL CAUCA,CALI,Cultivo abandonado,2011,0.0,23894.92874849109
306,76,VALLE DEL CAUCA,CALIMA ,Cultivo permanente,2011,73.0,170.03747810611995
307,76,VALLE DEL CAUCA,DAGUA,Cultivo permanente,2011,14.0,358.86686081005666
308,76,VALLE DEL CAUCA,JAMUNDÍ,Cultivo intermintente,2011,0.0,1144.1520044540482
309,76,VALLE DEL CAUCA,TULUÁ,Cultivo intermintente,2011,0.0,2256.236208161792
310,97,VAUPÉS,CARURÚ,Cultivo permanente,2011,100.0,14.294651168938914
311,97,VAUPÉS,MITÚ,Cultivo abandonado,2011,111.0,108.98041064075376
312,97,VAUPÉS,PACOA ,Cultivo abandonado,2011,60.0,9.921107523072534
313,97,VAUPÉS,PAPUNAUA ,Cultivo abandonado,2011,1.0,1.814624734210764
314,97,VAUPÉS,TARAIRA,Cultivo abandonado,2011,5.0,7.043889249273148
315,97,VAUPÉS,YAVARATÉ ,Cultivo abandonado,2011,0.0,2.636452627583721
316,99,VICHADA,CUMARIBO,Cultivo permanente,2011,2234.0,200.10572069916608
317,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2011,30.0,61.759855429856
318,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2011,0.0,26.95242857663977
319,91,AMAZONAS,EL ENCANTO ,Cultivo intermintente,2012,16.0,10.743544485636551
320,91,AMAZONAS,LA CHORRERA ,Cultivo intermintente,2012,22.0,12.569122396365213
321,91,AMAZONAS,LA PEDRERA ,Cultivo abandonado,2012,1.0,9.649982227313286
322,91,AMAZONAS,LA VICTORIA  ,Cultivo abandonado,2012,0.0,2.302157795778165
323,91,AMAZONAS,MIRITÍ-PARANÁ  ,Cultivo abandonado,2012,5.0,3.780580972615676
324,91,AMAZONAS,PUERTO ALEGRÍA ,Cultivo permanente,2012,54.0,2.7617845330769994
325,91,AMAZONAS,PUERTO ARICA ,Cultivo abandonado,2012,0.0,3.280779129947758
326,91,AMAZONAS,SANTANDER  ,Cultivo abandonado,2012,0.0,6.4279893537339365
327,5,ANTIOQUIA,AMALFI,Cultivo permanente,2012,170.0,487.68938940340826
328,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2012,361.0,86.97988065034119
329,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2012,19.0,1365.8804547844966
330,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2012,5.0,51.92544949671464
331,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2012,53.0,55.40609719311273
332,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2012,290.0,294.5371151144378
333,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2012,6.0,48.59793877258884
334,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2012,0.0,42.62022795056811
335,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2012,0.0,821.6316949157954
336,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2012,0.0,346.7191865537151
337,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2012,0.0,916.3461160143532
338,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2012,7.0,618.4669972931575
339,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2012,4.0,150.24114632711712
340,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2012,4.0,160.93644435175548
341,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2012,339.0,696.9944666900731
342,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2012,0.0,165.7687960953737
343,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2012,0.0,215.57905239758975
344,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2012,138.0,182.6509151474701
345,5,ANTIOQUIA,MACEO,Cultivo abandonado,2012,0.0,72.98624217629833
346,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2012,0.0,24.12924772452364
347,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2012,10.0,145.41293793314395
348,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2012,3.0,110.97137153636984
349,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2012,173.0,181.5468845110937
350,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2012,0.0,304.41773312089026
351,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2012,2.0,436.8461358731972
352,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2012,5.0,316.0582030566976
353,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2012,0.0,152.59783515994997
354,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2012,29.0,306.5244585049213
355,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2012,0.0,52.28148441974599
356,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2012,48.0,520.3709189544031
357,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2012,47.0,35.85365484945359
358,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2012,21.0,92.6633187158292
359,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2012,0.0,245.4654924869224
360,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2012,4.0,133.47327930456913
361,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2012,4.0,158.4682937471577
362,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2012,0.0,499.5026591121293
363,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2012,98.0,446.587218194441
364,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2012,10.0,538.5871813136761
365,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2012,495.0,394.2256867005507
366,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2012,0.0,49.20422556059006
367,5,ANTIOQUIA,TURBO,Cultivo permanente,2012,17.0,1519.2808847307924
368,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2012,0.0,49.33317037872367
369,5,ANTIOQUIA,URRAO,Cultivo abandonado,2012,17.0,251.37448338360304
370,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2012,76.0,87.67629715408034
371,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2012,10.0,170.43272699260396
372,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2012,0.0,34.46292621409914
373,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2012,0.0,50.48840797365068
374,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2012,0.0,405.64454055315457
375,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2012,0.0,194.29254423291405
376,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2012,8.0,1201.1543784304822
377,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2012,252.0,302.74525744599885
378,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2012,58.0,1731.7429038188343
379,81,ARAUCA,FORTUL,Cultivo abandonado,2012,5.0,154.0414497120483
380,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2012,0.0,49.34303264239218
381,81,ARAUCA,SARAVENA,Cultivo abandonado,2012,5.0,363.1574072675173
382,81,ARAUCA,TAME,Cultivo abandonado,2012,14.0,489.766817191193
383,13,BOLÍVAR,ACHÍ,Cultivo permanente,2012,12.0,152.063757838099
384,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2012,0.0,47.629034587753786
385,13,BOLÍVAR,ARENAL,Cultivo permanente,2012,38.0,40.49442552236913
386,13,BOLÍVAR,BARRANCO DE LOBA,Cultivo intermintente,2012,0.0,84.21831148174482
387,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2012,198.0,764.8345012994356
388,13,BOLÍVAR,EL PEÑÓN,Cultivo abandonado,2012,0.0,51.481669754265866
389,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2012,234.0,90.45749426493956
390,13,BOLÍVAR,MORALES,Cultivo permanente,2012,98.0,232.60505697838343
391,13,BOLÍVAR,NOROSI,Cultivo permanente,2012,6.0,20.894271107646823
392,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2012,15.0,75.60885886496968
393,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2012,25.0,89.0259364665718
394,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2012,0.0,70.56628965193791
395,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2012,544.0,227.4012550710028
396,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2012,526.0,336.5908783565127
397,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2012,166.0,192.84909406028385
398,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2012,106.0,116.948211415734
399,15,BOYACÁ,COPER,Cultivo abandonado,2012,0.0,31.764199591926577
400,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2012,0.0,47.85272578376708
401,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2012,0.0,8.39355853576744
402,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2012,0.0,55.93088560374919
403,15,BOYACÁ,MUZO,Cultivo abandonado,2012,0.0,67.99840868371828
404,15,BOYACÁ,OTANCHE,Cultivo intermintente,2012,8.0,60.852885230226754
405,15,BOYACÁ,PAUNA,Cultivo abandonado,2012,0.0,69.02193578539948
406,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2012,2.0,3019.316505371229
407,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2012,0.0,38.06866199506908
408,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2012,0.0,51.48636061763904
409,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2012,0.0,40.75506637519794
410,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2012,0.0,19.51560035867416
411,17,CALDAS,MANZANARES,Cultivo abandonado,2012,0.0,140.48020786428418
412,17,CALDAS,NORCASIA,Cultivo abandonado,2012,8.0,42.414659345945786
413,17,CALDAS,PENSILVANIA,Cultivo abandonado,2012,0.0,140.06004985381412
414,17,CALDAS,SAMANÁ,Cultivo abandonado,2012,8.0,155.7657303817192
415,17,CALDAS,VICTORIA,Cultivo abandonado,2012,0.0,85.76618017645765
416,18,CAQUETÁ,ALBANIA,Cultivo permanente,2012,2.0,43.72768683290073
417,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2012,89.0,53.450435219976754
418,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2012,456.0,107.97353977992049
419,18,CAQUETÁ,CURILLO,Cultivo permanente,2012,188.0,48.36424835832291
420,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2012,101.0,95.8253795031113
421,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2012,99.0,67.09730962676905
422,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2012,31.0,1159.2983308965322
423,18,CAQUETÁ,MILÁN,Cultivo permanente,2012,251.0,41.02476220193319
424,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2012,649.0,65.82813747740579
425,18,CAQUETÁ,MORELIA,Cultivo intermintente,2012,5.0,28.66117758705682
426,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2012,219.0,153.08750391755638
427,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2012,552.0,49.3059433289575
428,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2012,77.0,349.04053848449405
429,18,CAQUETÁ,SOLANO,Cultivo permanente,2012,876.0,52.032335354064905
430,18,CAQUETÁ,SOLITA,Cultivo permanente,2012,30.0,29.53129607643531
431,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2012,69.0,82.04262070856468
432,19,CAUCA,ALMAGUER,Cultivo abandonado,2012,0.0,63.14343361133836
433,19,CAUCA,ARGELIA,Cultivo permanente,2012,470.0,80.86632894633465
434,19,CAUCA,BALBOA,Cultivo permanente,2012,43.0,118.9403833935175
435,19,CAUCA,BOLÍVAR,Cultivo permanente,2012,20.0,166.82054288795538
436,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2012,0.0,175.66467191379428
437,19,CAUCA,CAJIBÍO,Cultivo intermintente,2012,7.0,190.60631725169895
438,19,CAUCA,CALDONO,Cultivo emergente,2012,0.0,115.1072646474808
439,19,CAUCA,CALOTO,Cultivo intermintente,2012,0.0,950.6574787897896
440,19,CAUCA,CORINTO,Cultivo intermintente,2012,0.0,144.22586537186447
441,19,CAUCA,EL TAMBO,Cultivo permanente,2012,1876.0,221.92359457742432
442,19,CAUCA,FLORENCIA,Cultivo abandonado,2012,0.0,31.41150392678183
443,19,CAUCA,GUAPI,Cultivo permanente,2012,396.0,139.44283133272245
444,19,CAUCA,JAMBALÓ,Cultivo emergente,2012,0.0,55.51289840209802
445,19,CAUCA,LA SIERRA,Cultivo abandonado,2012,0.0,43.4546726983092
446,19,CAUCA,LA VEGA,Cultivo abandonado,2012,0.0,115.90796194588866
447,19,CAUCA,LÓPEZ,Cultivo permanente,2012,341.0,74.8467807927681
448,19,CAUCA,MERCADERES,Cultivo intermintente,2012,17.0,95.2002029093002
449,19,CAUCA,MIRANDA,Cultivo intermintente,2012,0.0,491.1936841578873
450,19,CAUCA,MORALES,Cultivo permanente,2012,76.0,135.52261795356873
451,19,CAUCA,PATÍA  ,Cultivo permanente,2012,58.0,192.00956700292303
452,19,CAUCA,PIAMONTE,Cultivo permanente,2012,516.0,49.15624333209517
453,19,CAUCA,PIENDAMÓ,Cultivo emergente,2012,0.0,207.07613258007936
454,19,CAUCA,ROSAS,Cultivo intermintente,2012,0.0,59.05219120428808
455,19,CAUCA,SANTA ROSA,Cultivo intermintente,2012,0.0,19.41820338207113
456,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2012,0.0,1033.540537285768
457,19,CAUCA,SOTARÁ ,Cultivo abandonado,2012,0.0,83.39644384691866
458,19,CAUCA,SUÁREZ,Cultivo permanente,2012,0.0,139.42617088610288
459,19,CAUCA,SUCRE,Cultivo permanente,2012,0.0,30.055146109742267
460,19,CAUCA,TIMBÍO,Cultivo intermintente,2012,0.0,145.88851079112516
461,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2012,507.0,158.73615895168274
462,19,CAUCA,TORIBÍO,Cultivo intermintente,2012,0.0,112.93655270228244
463,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2012,0.0,1313.5593068487933
464,20,CESAR,GONZÁLEZ,Cultivo permanente,2012,5.0,47.0819834358613
465,20,CESAR,PAILITAS,Cultivo abandonado,2012,0.0,102.63559222764626
466,20,CESAR,SAN ALBERTO,Cultivo intermintente,2012,4.0,303.1226518949329
467,20,CESAR,SAN MARTÍN,Cultivo intermintente,2012,3.0,411.514408295064
468,27,CHOCÓ,ACANDÍ,Cultivo permanente,2012,4.0,37.12564349396085
469,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2012,268.0,85.30845077043296
470,27,CHOCÓ,ATRATO ,Cultivo intermintente,2012,8.0,14.21437846538387
471,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2012,0.0,20.4870783600293
472,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2012,562.0,45.7321603894532
473,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2012,2.0,33.42208580759852
474,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2012,63.0,64.86565295957402
475,27,CHOCÓ,CONDOTO,Cultivo permanente,2012,10.0,114.89769132739852
476,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2012,58.0,118.98347283922207
477,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2012,144.0,22.57275046634565
478,27,CHOCÓ,ISTMINA,Cultivo permanente,2012,760.0,288.95412612852977
479,27,CHOCÓ,JURADÓ,Cultivo abandonado,2012,9.0,11.941484770254664
480,27,CHOCÓ,LLORÓ,Cultivo intermintente,2012,4.0,33.43133680863338
481,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2012,4.0,76.59778973568865
482,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2012,606.0,106.5123132330116
483,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2012,305.0,51.21714125780041
484,27,CHOCÓ,NÓVITA,Cultivo permanente,2012,165.0,458.9172489207887
485,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2012,33.0,14.37887103479468
486,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2012,25.0,878.226762130517
487,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2012,12.0,35.248922327228456
488,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2012,16.0,28.853441898238287
489,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2012,196.0,159.89310403087825
490,27,CHOCÓ,SAN JOSÉ DEL PALMAR,Cultivo permanente,2012,43.0,17.948985740701104
491,27,CHOCÓ,SIPÍ,Cultivo permanente,2012,125.0,110.847016840136
492,27,CHOCÓ,TADÓ,Cultivo abandonado,2012,3.0,230.69731184951456
493,27,CHOCÓ,UNGUÍA,Cultivo permanente,2012,4.0,84.77058678598884
494,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2012,0.0,240.33519073588792
495,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2012,0.0,60.29344099053136
496,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2012,224.0,1507.6659942733197
497,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2012,214.0,279.8596961110437
498,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2012,99.0,45.44833994489779
499,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2012,509.0,671.5793025730661
500,23,CÓRDOBA,VALENCIA,Cultivo permanente,2012,0.0,220.34318287770225
501,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2012,0.0,121.29279450578012
502,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2012,0.0,45.22458779454229
503,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2012,0.0,52.25896087334522
504,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2012,0.0,110.05869181660432
505,94,GUAINÍA,BARRANCO MINA ,Cultivo abandonado,2012,67.0,12.388004438680127
506,94,GUAINÍA,INIRIDA,Cultivo abandonado,2012,105.0,177.03347004811832
507,94,GUAINÍA,MAPIRIPANA ,Cultivo abandonado,2012,50.0,5.216867918148035
508,94,GUAINÍA,MORICHAL  ,Cultivo permanente,2012,62.0,1.9460026349394104
509,94,GUAINÍA,PANÁ PANÁ  ,Cultivo abandonado,2012,12.0,5.169504377373655
510,94,GUAINÍA,PUERTO COLOMBIA ,Cultivo abandonado,2012,5.0,10.581427654469676
511,95,GUAVIARE,CALAMAR,Cultivo permanente,2012,458.0,48.89498370615224
512,95,GUAVIARE,EL RETORNO,Cultivo permanente,2012,1028.0,85.12248458709894
513,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2012,1391.0,37.71618484680538
514,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2012,973.0,340.5918559284694
515,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2012,10.0,144.20513048568304
516,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2012,0.0,1297.6585375978634
517,47,MAGDALENA,ARACATACA,Cultivo abandonado,2012,6.0,196.13142944192757
518,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2012,3.0,756.9883156375962
519,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2012,0.0,305.01489087037714
520,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2012,28.0,3418.014133909705
521,50,META,LA MACARENA,Cultivo permanente,2012,228.0,79.52606489540084
522,50,META,LEJANÍAS,Cultivo abandonado,2012,0.0,280.2451077892435
523,50,META,MAPIRIPÁN,Cultivo permanente,2012,144.0,75.58643463370541
524,50,META,MESETAS,Cultivo intermintente,2012,29.0,116.68402469610088
525,50,META,PUERTO CONCORDIA,Cultivo permanente,2012,70.0,79.45181505351326
526,50,META,PUERTO GAITÁN,Cultivo abandonado,2012,86.0,16134.790624044685
527,50,META,PUERTO LLERAS,Cultivo intermintente,2012,31.0,178.0336298787006
528,50,META,PUERTO LÓPEZ,Cultivo abandonado,2012,0.0,578.3844981749072
529,50,META,PUERTO RICO,Cultivo permanente,2012,1064.0,110.9579562467012
530,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2012,29.0,122.55409039267562
531,50,META,SAN MARTÍN,Cultivo abandonado,2012,0.0,457.34797933185655
532,50,META,URIBE,Cultivo intermintente,2012,110.0,71.85309415978236
533,50,META,VISTAHERMOSA,Cultivo permanente,2012,908.0,168.51217799424364
534,52,NARIÑO,ANCUYA,Cultivo intermintente,2012,0.0,35.232126126608854
535,52,NARIÑO,BARBACOAS,Cultivo permanente,2012,1815.0,162.63765571258153
536,52,NARIÑO,BUESACO,Cultivo abandonado,2012,4.0,109.6479499143133
537,52,NARIÑO,CONSACÁ,Cultivo abandonado,2012,0.0,57.43542429968361
538,52,NARIÑO,CONTADERO,Cultivo abandonado,2012,0.0,42.64024715727478
539,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2012,0.0,65.88433593855919
540,52,NARIÑO,CUMBAL,Cultivo abandonado,2012,0.0,92.99495581831468
541,52,NARIÑO,CUMBITARA,Cultivo permanente,2012,97.0,50.55341784806411
542,52,NARIÑO,EL CHARCO,Cultivo permanente,2012,702.0,61.515733332108695
543,52,NARIÑO,EL PEÑOL,Cultivo permanente,2012,0.0,28.15037575860628
544,52,NARIÑO,EL ROSARIO,Cultivo permanente,2012,169.0,36.74148396162219
545,52,NARIÑO,EL TAMBO,Cultivo permanente,2012,0.0,63.512778717148
546,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2012,59.0,34.32516991233316
547,52,NARIÑO,IPIALES,Cultivo permanente,2012,162.0,708.6640687643545
548,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2012,0.0,59.48143957329361
549,52,NARIÑO,LA LLANADA,Cultivo permanente,2012,5.0,34.82097475443594
550,52,NARIÑO,LA TOLA,Cultivo permanente,2012,31.0,21.315762351819146
551,52,NARIÑO,LEIVA,Cultivo permanente,2012,7.0,40.55161928473419
552,52,NARIÑO,LINARES,Cultivo permanente,2012,100.0,38.290050659506576
553,52,NARIÑO,LOS ANDES ,Cultivo permanente,2012,26.0,60.37306586374518
554,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2012,494.0,60.81522256433701
555,52,NARIÑO,MALLAMA ,Cultivo intermintente,2012,0.0,25.88816526083317
556,52,NARIÑO,MOSQUERA,Cultivo permanente,2012,76.0,26.792247907652055
557,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2012,712.0,53.43612499443169
558,52,NARIÑO,POLICARPA,Cultivo permanente,2012,165.0,45.15367326368653
559,52,NARIÑO,PUERRES,Cultivo abandonado,2012,0.0,40.06040884085847
560,52,NARIÑO,RICAURTE,Cultivo permanente,2012,61.0,48.826189739549605
561,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2012,460.0,87.83080668899402
562,52,NARIÑO,SAMANIEGO,Cultivo permanente,2012,226.0,133.27555555300248
563,52,NARIÑO,SAN PABLO,Cultivo abandonado,2012,0.0,53.79031366835206
564,52,NARIÑO,SANDONÁ,Cultivo intermintente,2012,0.0,91.89890891630536
565,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2012,294.0,144.20567799857486
566,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2012,3.0,30.935131681808784
567,52,NARIÑO,TUMACO,Cultivo permanente,2012,5065.0,946.0776213182776
568,54,NORTE DE SANTANDER,ÁBREGO,Cultivo permanente,2012,20.0,138.0613332199544
569,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2012,5.0,25.213918717351085
570,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2012,38.0,45.4304417110491
571,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2012,356.0,98.35184136349174
572,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2012,38.0,5172.577915043194
573,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2012,222.0,73.9361461163933
574,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2012,566.0,58.77337467182011
575,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2012,18.0,257.608860311592
576,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2012,59.0,48.01428409089274
577,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2012,45.0,81.38037080070333
578,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2012,4.0,44.120401011638414
579,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2012,1.0,23.17620101250435
580,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2012,0.0,593.7852154626714
581,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2012,134.0,72.48690649514288
582,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2012,723.0,230.1374725401161
583,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2012,628.0,76.4856853012565
584,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2012,1658.0,418.6959287789985
585,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2012,0.0,76.96093798691595
586,86,PUTUMAYO,MOCOA,Cultivo permanente,2012,107.0,444.30371521510745
587,86,PUTUMAYO,ORITO,Cultivo permanente,2012,428.0,608.5852602158463
588,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2012,1463.0,831.5221059984137
589,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2012,526.0,76.94670512468868
590,86,PUTUMAYO,PUERTO GUZMÁN,Cultivo permanente,2012,656.0,107.18727338047994
591,86,PUTUMAYO,PUERTO LEGUÍZAMO,Cultivo permanente,2012,1218.0,93.85976531364444
592,86,PUTUMAYO,SAN MIGUEL ,Cultivo permanente,2012,416.0,111.55764244279018
593,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2012,2.0,28.34775436984349
594,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2012,644.0,158.69011377795607
595,86,PUTUMAYO,VILLAGARZÓN,Cultivo permanente,2012,688.0,1071.597329336599
596,68,SANTANDER,ALBANIA,Cultivo abandonado,2012,0.0,75.63988590786725
597,68,SANTANDER,BETULIA,Cultivo abandonado,2012,0.0,58.21164688498428
598,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2012,30.0,89.2295004020717
599,68,SANTANDER,CHIMA,Cultivo abandonado,2012,0.0,26.54639740682513
600,68,SANTANDER,CIMITARRA,Cultivo intermintente,2012,9.0,368.8835563214488
601,68,SANTANDER,CONFINES,Cultivo abandonado,2012,0.0,24.97523090555247
602,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2012,0.0,29.52153199087393
603,68,SANTANDER,EL CARMEN,Cultivo intermintente,2012,2.0,174.28848181730325
604,68,SANTANDER,EL PEÑÓN,Cultivo intermintente,2012,0.0,24.96899811589721
605,68,SANTANDER,EL PLAYÓN,Cultivo abandonado,2012,2.0,119.067681142534
