,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Cobertura de acueducto,Cobertura de alcantarillado
1005,50,META,PUERTO RICO,Cultivo permanente,2011,883.0,16.56,11.28
1006,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2011,48.0,56.73,53.45
1007,50,META,SAN MARTÍN,Cultivo abandonado,2011,19.0,93.7,93.39
1008,50,META,URIBE,Cultivo intermintente,2011,72.0,17.14,17.14
1009,50,META,VISTAHERMOSA,Cultivo permanente,2011,524.0,27.97,27.97
1010,52,NARIÑO,ANCUYA,Cultivo intermintente,2011,0.0,99.13,34.34
1011,52,NARIÑO,BARBACOAS,Cultivo permanente,2011,3193.0,77.17,54.6
1012,52,NARIÑO,BUESACO,Cultivo abandonado,2011,0.0,100.0,84.74
1013,52,NARIÑO,CONSACÁ,Cultivo abandonado,2011,0.0,17.6,17.6
1014,52,NARIÑO,CONTADERO,Cultivo abandonado,2011,0.0,99.93,25.36
1015,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2011,0.0,38.55,11.21
1016,52,NARIÑO,CUMBAL,Cultivo abandonado,2011,0.0,23.13,23.13
1017,52,NARIÑO,CUMBITARA,Cultivo permanente,2011,194.0,9.41,9.41
1018,52,NARIÑO,EL CHARCO,Cultivo permanente,2011,1080.0,92.15,20.33
1019,52,NARIÑO,EL PEÑOL,Cultivo permanente,2011,0.0,17.77,17.77
1020,52,NARIÑO,EL TAMBO,Cultivo permanente,2011,0.0,100.0,100.0
1021,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2011,207.0,100.0,0.0
1022,52,NARIÑO,IPIALES,Cultivo permanente,2011,247.0,50.66,43.38
1023,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2011,0.0,28.32,11.4
1024,52,NARIÑO,LA LLANADA,Cultivo permanente,2011,3.0,100.0,53.92
1025,52,NARIÑO,LA TOLA,Cultivo permanente,2011,63.0,100.0,0.0
1026,52,NARIÑO,LEIVA,Cultivo permanente,2011,35.0,22.47,22.92
1027,52,NARIÑO,LINARES,Cultivo permanente,2011,15.0,11.45,11.45
1028,52,NARIÑO,LOS ANDES ,Cultivo permanente,2011,33.0,26.02,26.02
1029,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2011,1563.0,100.0,61.32
1030,52,NARIÑO,MALLAMA ,Cultivo intermintente,2011,0.0,100.0,80.11
1031,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2011,1104.0,100.0,54.98
1032,52,NARIÑO,POLICARPA,Cultivo permanente,2011,202.0,100.0,18.96
1033,52,NARIÑO,PUERRES,Cultivo abandonado,2011,0.0,22.25,22.25
1034,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2011,2058.0,23.41,17.06
1035,52,NARIÑO,SAMANIEGO,Cultivo permanente,2011,551.0,36.01,17.76
1036,52,NARIÑO,SAN PABLO,Cultivo abandonado,2011,0.0,100.0,100.0
1037,52,NARIÑO,SANDONÁ,Cultivo intermintente,2011,0.0,35.71,21.13
1038,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2011,587.0,46.98,40.78
1039,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2011,10.0,11.45,4.84
1040,52,NARIÑO,TUMACO,Cultivo permanente,2011,5593.0,84.41,0.0
1041,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2011,6.0,20.31,8.29
1042,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2011,164.0,25.96,25.96
1043,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2011,180.0,52.1,48.69
1044,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2011,32.0,75.71,73.32
1045,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2011,212.0,26.4,26.42
1046,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2011,41.0,52.77,33.84
1047,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2011,48.0,12.16,8.24
1048,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2011,92.0,27.74,27.74
1049,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2011,26.0,11.89,11.74
1050,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2011,3.0,29.39,29.39
1051,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2011,0.0,98.65,98.65
1052,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2011,66.0,8.43,8.43
1053,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2011,1125.0,53.95,53.94
1054,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2011,298.0,13.39,12.96
1055,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2011,772.0,69.06,60.93
1056,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2011,0.0,51.26,51.26
1057,86,PUTUMAYO,MOCOA,Cultivo permanente,2011,48.0,55.09,55.09
1058,86,PUTUMAYO,ORITO,Cultivo permanente,2011,1086.0,35.19,35.19
1059,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2011,2735.0,5.92,21.6
1060,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2011,854.0,23.19,23.19
1061,86,PUTUMAYO,PUERTO GUZMÁN,Cultivo permanente,2011,1413.0,14.34,14.34
1062,86,PUTUMAYO,PUERTO LEGUÍZAMO,Cultivo permanente,2011,1696.0,100.0,100.0
1063,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2011,0.0,100.0,31.9
1064,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2011,1010.0,8.09,16.0
1065,68,SANTANDER,ALBANIA,Cultivo abandonado,2011,0.0,5.27,5.27
1066,68,SANTANDER,BETULIA,Cultivo abandonado,2011,0.0,18.82,16.55
1067,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2011,159.0,8.59,12.89
1068,68,SANTANDER,CHIMA,Cultivo abandonado,2011,0.0,17.15,17.15
1069,68,SANTANDER,CIMITARRA,Cultivo intermintente,2011,45.0,70.45,65.82
1070,68,SANTANDER,CONFINES,Cultivo abandonado,2011,0.0,67.95,17.05
1071,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2011,0.0,37.15,37.15
1072,68,SANTANDER,EL CARMEN,Cultivo intermintente,2011,0.0,19.57,19.57
1073,68,SANTANDER,FLORIÁN,Cultivo abandonado,2011,0.0,100.0,35.87
1074,68,SANTANDER,GUAPOTÁ,Cultivo abandonado,2011,0.0,100.0,100.0
1075,68,SANTANDER,LA BELLEZA,Cultivo intermintente,2011,77.0,50.04,14.12
1076,68,SANTANDER,LA PAZ,Cultivo abandonado,2011,0.0,43.25,40.17
1077,68,SANTANDER,LANDÁZURI,Cultivo abandonado,2011,34.0,31.14,31.14
1078,68,SANTANDER,PALMAS DEL SOCORRO,Cultivo abandonado,2011,0.0,20.88,20.88
1079,68,SANTANDER,PUERTO PARRA,Cultivo abandonado,2011,16.0,54.68,54.68
1080,68,SANTANDER,RIONEGRO,Cultivo intermintente,2011,51.0,33.61,14.89
1081,68,SANTANDER,SABANA DE TORRES,Cultivo abandonado,2011,0.0,27.4,27.21
1082,68,SANTANDER,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2011,0.0,37.2,30.48
1083,68,SANTANDER,SANTA HELENA DEL OPÓN,Cultivo intermintente,2011,35.0,11.61,0.0
1084,68,SANTANDER,SIMACOTA,Cultivo intermintente,2011,10.0,100.0,100.0
1085,68,SANTANDER,SOCORRO,Cultivo abandonado,2011,0.0,52.98,52.98
1086,68,SANTANDER,SUCRE,Cultivo abandonado,2011,86.0,32.03,23.51
1087,68,SANTANDER,VÉLEZ,Cultivo abandonado,2011,19.0,64.89,19.92
1088,76,VALLE DEL CAUCA,BOLÍVAR,Cultivo permanente,2011,52.0,24.84,24.84
1089,76,VALLE DEL CAUCA,BUENAVENTURA,Cultivo permanente,2011,842.0,100.0,100.0
1090,76,VALLE DEL CAUCA,CALI,Cultivo abandonado,2011,0.0,76.8,80.99
1091,76,VALLE DEL CAUCA,CALIMA ,Cultivo permanente,2011,73.0,57.34,64.16
1092,76,VALLE DEL CAUCA,DAGUA,Cultivo permanente,2011,14.0,54.05,11.15
1093,76,VALLE DEL CAUCA,JAMUNDÍ,Cultivo intermintente,2011,0.0,97.82,97.82
1094,76,VALLE DEL CAUCA,TULUÁ,Cultivo intermintente,2011,0.0,83.81,80.66
1095,97,VAUPÉS,CARURÚ,Cultivo permanente,2011,100.0,53.62,44.44
1096,97,VAUPÉS,MITÚ,Cultivo abandonado,2011,111.0,12.73,9.55
1097,97,VAUPÉS,TARAIRA,Cultivo abandonado,2011,5.0,44.4,44.4
1098,99,VICHADA,CUMARIBO,Cultivo permanente,2011,2234.0,24.55,24.55
1099,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2011,30.0,14.06,0.0
1100,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2011,0.0,100.0,100.0
1101,5,ANTIOQUIA,AMALFI,Cultivo permanente,2012,170.0,54.83,54.83
1102,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2012,361.0,37.23,37.23
1103,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2012,19.0,99.2,93.09
1104,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2012,5.0,11.42,100.0
1105,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2012,53.0,27.65,100.0
1106,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2012,290.0,95.58,95.58
1107,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2012,6.0,90.05,72.98
1108,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2012,0.0,59.54,59.54
1109,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2012,0.0,0.0,0.0
1110,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2012,0.0,91.29,53.85
1111,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2012,0.0,100.0,97.89
1112,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2012,7.0,86.69,86.69
1113,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2012,4.0,34.04,28.63
1114,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2012,4.0,48.73,41.1
1115,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2012,339.0,60.81,48.57
1116,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2012,0.0,48.92,48.92
1117,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2012,0.0,100.0,100.0
1118,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2012,138.0,99.01,39.23
1119,5,ANTIOQUIA,MACEO,Cultivo abandonado,2012,0.0,33.01,23.34
1120,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2012,0.0,0.0,100.0
1121,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2012,10.0,100.0,100.0
1122,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2012,3.0,11.48,11.48
1123,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2012,173.0,99.94,0.0
1124,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2012,0.0,20.58,10.83
1125,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2012,2.0,80.73,80.73
1126,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2012,5.0,80.8,67.11
1127,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2012,0.0,82.13,82.13
1128,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2012,29.0,53.47,53.47
1129,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2012,0.0,56.88,12.66
1130,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2012,48.0,8.64,8.64
1131,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2012,47.0,22.24,22.24
1132,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2012,21.0,29.79,29.79
1133,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2012,0.0,32.56,24.64
1134,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2012,4.0,36.87,36.87
1135,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2012,4.0,15.49,15.49
1136,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2012,0.0,52.1,47.58
1137,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2012,98.0,36.46,3.15
1138,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2012,10.0,43.59,27.96
1139,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2012,495.0,100.0,87.07
1140,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2012,0.0,46.36,24.46
1141,5,ANTIOQUIA,TURBO,Cultivo permanente,2012,17.0,38.72,8.59
1142,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2012,0.0,29.1,29.1
1143,5,ANTIOQUIA,URRAO,Cultivo abandonado,2012,17.0,22.9,22.89
1144,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2012,76.0,51.27,20.43
1145,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2012,10.0,68.53,68.53
1146,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2012,0.0,90.13,90.13
1147,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2012,0.0,61.92,42.16
1148,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2012,0.0,96.14,96.14
1149,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2012,0.0,100.0,100.0
1150,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2012,8.0,91.47,91.47
1151,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2012,252.0,59.13,75.76
1152,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2012,58.0,36.96,22.74
1153,81,ARAUCA,FORTUL,Cultivo abandonado,2012,5.0,33.98,23.29
1154,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2012,0.0,27.61,25.09
1155,81,ARAUCA,SARAVENA,Cultivo abandonado,2012,5.0,42.0,42.0
1156,81,ARAUCA,TAME,Cultivo abandonado,2012,14.0,35.49,29.28
1157,13,BOLÍVAR,ACHÍ,Cultivo permanente,2012,12.0,17.86,0.0
1158,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2012,0.0,36.55,33.46
1159,13,BOLÍVAR,ARENAL,Cultivo permanente,2012,38.0,44.08,0.0
1160,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2012,198.0,100.0,100.0
1161,13,BOLÍVAR,EL PEÑÓN,Cultivo abandonado,2012,0.0,15.4,0.0
1162,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2012,234.0,52.15,0.0
1163,13,BOLÍVAR,MORALES,Cultivo permanente,2012,98.0,31.91,31.91
1164,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2012,15.0,79.08,79.08
1165,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2012,25.0,10.15,0.0
1166,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2012,0.0,26.27,17.17
1167,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2012,544.0,100.0,100.0
1168,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2012,526.0,80.63,80.63
1169,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2012,166.0,35.61,0.0
1170,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2012,106.0,100.0,100.0
1171,15,BOYACÁ,COPER,Cultivo abandonado,2012,0.0,21.28,14.58
1172,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2012,0.0,55.87,55.87
1173,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2012,0.0,15.98,15.98
1174,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2012,0.0,34.89,20.52
1175,15,BOYACÁ,MUZO,Cultivo abandonado,2012,0.0,46.98,46.71
1176,15,BOYACÁ,OTANCHE,Cultivo intermintente,2012,8.0,49.37,48.39
1177,15,BOYACÁ,PAUNA,Cultivo abandonado,2012,0.0,32.68,26.17
1178,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2012,2.0,87.63,80.21
1179,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2012,0.0,33.07,27.44
1180,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2012,0.0,31.12,27.52
1181,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2012,0.0,51.16,27.47
1182,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2012,0.0,51.86,20.06
1183,17,CALDAS,MANZANARES,Cultivo abandonado,2012,0.0,33.76,2.82
1184,17,CALDAS,PENSILVANIA,Cultivo abandonado,2012,0.0,32.93,18.73
1185,17,CALDAS,SAMANÁ,Cultivo abandonado,2012,8.0,13.68,13.68
1186,17,CALDAS,VICTORIA,Cultivo abandonado,2012,0.0,49.27,39.97
1187,18,CAQUETÁ,ALBANIA,Cultivo permanente,2012,2.0,65.03,65.03
1188,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2012,89.0,98.98,98.98
1189,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2012,456.0,100.0,100.0
1190,18,CAQUETÁ,CURILLO,Cultivo permanente,2012,188.0,30.75,30.73
1191,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2012,101.0,100.0,93.06
1192,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2012,99.0,68.91,68.91
1193,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2012,31.0,53.48,36.08
1194,18,CAQUETÁ,MILÁN,Cultivo permanente,2012,251.0,70.86,54.6
1195,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2012,649.0,38.01,38.01
1196,18,CAQUETÁ,MORELIA,Cultivo intermintente,2012,5.0,37.2,37.2
1197,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2012,219.0,99.97,99.97
1198,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2012,552.0,50.55,50.55
1199,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2012,77.0,51.18,51.18
1200,18,CAQUETÁ,SOLANO,Cultivo permanente,2012,876.0,100.0,83.59
1201,18,CAQUETÁ,SOLITA,Cultivo permanente,2012,30.0,66.6,66.6
1202,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2012,69.0,21.24,21.24
1203,19,CAUCA,ARGELIA,Cultivo permanente,2012,470.0,34.36,13.55
1204,19,CAUCA,BALBOA,Cultivo permanente,2012,43.0,38.0,25.76
1205,19,CAUCA,BOLÍVAR,Cultivo permanente,2012,20.0,6.17,6.25
1206,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2012,0.0,25.29,3.08
1207,19,CAUCA,CAJIBÍO,Cultivo intermintente,2012,7.0,76.81,15.56
1208,19,CAUCA,CALDONO,Cultivo emergente,2012,0.0,100.0,5.78
1209,19,CAUCA,CALOTO,Cultivo intermintente,2012,0.0,55.75,18.88
1210,19,CAUCA,CORINTO,Cultivo intermintente,2012,0.0,45.06,43.7
1211,19,CAUCA,EL TAMBO,Cultivo permanente,2012,1876.0,66.56,12.11
1212,19,CAUCA,FLORENCIA,Cultivo abandonado,2012,0.0,99.5,24.31
1213,19,CAUCA,GUAPI,Cultivo permanente,2012,396.0,100.0,89.63
1214,19,CAUCA,JAMBALÓ,Cultivo emergente,2012,0.0,35.93,35.93
1215,19,CAUCA,LA SIERRA,Cultivo abandonado,2012,0.0,12.66,12.66
1216,19,CAUCA,LA VEGA,Cultivo abandonado,2012,0.0,34.12,17.43
1217,19,CAUCA,LÓPEZ,Cultivo permanente,2012,341.0,21.24,28.39
1218,19,CAUCA,MERCADERES,Cultivo intermintente,2012,17.0,99.96,33.53
1219,19,CAUCA,MIRANDA,Cultivo intermintente,2012,0.0,70.79,62.07
1220,19,CAUCA,MORALES,Cultivo permanente,2012,76.0,32.88,25.29
1221,19,CAUCA,PATÍA  ,Cultivo permanente,2012,58.0,72.43,15.35
1222,19,CAUCA,PIAMONTE,Cultivo permanente,2012,516.0,96.26,41.82
1223,19,CAUCA,PIENDAMÓ,Cultivo emergente,2012,0.0,52.49,28.5
1224,19,CAUCA,ROSAS,Cultivo intermintente,2012,0.0,100.0,5.86
1225,19,CAUCA,SANTA ROSA,Cultivo intermintente,2012,0.0,12.01,12.01
1226,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2012,0.0,56.67,45.61
1227,19,CAUCA,SOTARÁ ,Cultivo abandonado,2012,0.0,29.45,8.66
1228,19,CAUCA,SUÁREZ,Cultivo permanente,2012,0.0,92.75,16.71
1229,19,CAUCA,SUCRE,Cultivo permanente,2012,0.0,14.82,14.82
1230,19,CAUCA,TIMBÍO,Cultivo intermintente,2012,0.0,50.01,30.35
1231,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2012,507.0,89.96,45.91
1232,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2012,0.0,30.92,30.92
1233,20,CESAR,GONZÁLEZ,Cultivo permanente,2012,5.0,32.83,32.83
1234,20,CESAR,PAILITAS,Cultivo abandonado,2012,0.0,54.89,51.53
1235,20,CESAR,SAN ALBERTO,Cultivo intermintente,2012,4.0,100.0,100.0
1236,20,CESAR,SAN MARTÍN,Cultivo intermintente,2012,3.0,53.99,40.73
1237,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2012,268.0,54.39,0.0
1238,27,CHOCÓ,ATRATO ,Cultivo intermintente,2012,8.0,83.99,0.0
1239,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2012,562.0,100.0,72.02
1240,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2012,2.0,37.72,23.07
1241,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2012,63.0,46.41,0.0
1242,27,CHOCÓ,CONDOTO,Cultivo permanente,2012,10.0,99.65,99.65
1243,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2012,58.0,97.32,75.88
1244,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2012,144.0,100.0,100.0
1245,27,CHOCÓ,JURADÓ,Cultivo abandonado,2012,9.0,100.0,100.0
1246,27,CHOCÓ,LLORÓ,Cultivo intermintente,2012,4.0,100.0,73.88
1247,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2012,4.0,100.0,0.0
1248,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2012,606.0,0.0,0.0
1249,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2012,305.0,100.0,100.0
1250,27,CHOCÓ,NÓVITA,Cultivo permanente,2012,165.0,31.11,37.3
1251,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2012,33.0,100.0,92.91
1252,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2012,25.0,100.0,100.0
1253,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2012,12.0,100.0,0.0
1254,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2012,16.0,100.0,99.29
1255,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2012,196.0,0.0,0.0
1256,27,CHOCÓ,SIPÍ,Cultivo permanente,2012,125.0,58.17,58.17
1257,27,CHOCÓ,TADÓ,Cultivo abandonado,2012,3.0,78.92,78.92
1258,27,CHOCÓ,UNGUÍA,Cultivo permanente,2012,4.0,100.0,100.0
1259,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2012,0.0,55.53,15.85
1260,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2012,0.0,68.9,0.0
1261,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2012,224.0,81.07,59.01
1262,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2012,214.0,31.06,16.62
1263,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2012,99.0,100.0,0.0
1264,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2012,509.0,49.4,8.28
1265,23,CÓRDOBA,VALENCIA,Cultivo permanente,2012,0.0,60.55,60.55
1266,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2012,0.0,16.42,8.86
1267,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2012,0.0,25.21,13.31
1268,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2012,0.0,12.6,8.83
1269,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2012,0.0,100.0,12.01
1270,94,GUAINÍA,INIRIDA,Cultivo abandonado,2012,105.0,16.6,11.63
1271,95,GUAVIARE,CALAMAR,Cultivo permanente,2012,458.0,45.12,45.3
1272,95,GUAVIARE,EL RETORNO,Cultivo permanente,2012,1028.0,40.57,36.43
1273,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2012,1391.0,100.0,100.0
1274,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2012,973.0,45.86,33.46
1275,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2012,10.0,67.88,25.81
1276,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2012,0.0,86.24,86.17
1277,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2012,3.0,25.33,25.33
1278,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2012,0.0,100.0,100.0
1279,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2012,28.0,42.9,36.68
1280,50,META,LA MACARENA,Cultivo permanente,2012,228.0,21.32,42.98
1281,50,META,LEJANÍAS,Cultivo abandonado,2012,0.0,36.07,24.17
1282,50,META,MAPIRIPÁN,Cultivo permanente,2012,144.0,7.61,6.07
1283,50,META,MESETAS,Cultivo intermintente,2012,29.0,100.0,100.0
1284,50,META,PUERTO CONCORDIA,Cultivo permanente,2012,70.0,40.9,40.9
1285,50,META,PUERTO GAITÁN,Cultivo abandonado,2012,86.0,78.2,67.46
1286,50,META,PUERTO LLERAS,Cultivo intermintente,2012,31.0,25.19,19.59
1287,50,META,PUERTO LÓPEZ,Cultivo abandonado,2012,0.0,73.23,64.02
1288,50,META,PUERTO RICO,Cultivo permanente,2012,1064.0,16.53,25.82
1289,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2012,29.0,49.69,41.12
1290,50,META,SAN MARTÍN,Cultivo abandonado,2012,0.0,94.45,93.64
1291,50,META,URIBE,Cultivo intermintente,2012,110.0,17.17,17.17
1292,50,META,VISTAHERMOSA,Cultivo permanente,2012,908.0,43.43,34.61
1293,52,NARIÑO,ANCUYA,Cultivo intermintente,2012,0.0,36.46,11.59
1294,52,NARIÑO,BARBACOAS,Cultivo permanente,2012,1815.0,79.08,55.61
1295,52,NARIÑO,BUESACO,Cultivo abandonado,2012,4.0,19.79,19.79
1296,52,NARIÑO,CONSACÁ,Cultivo abandonado,2012,0.0,17.9,17.9
1297,52,NARIÑO,CONTADERO,Cultivo abandonado,2012,0.0,99.93,25.33
1298,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2012,0.0,43.25,13.89
1299,52,NARIÑO,CUMBAL,Cultivo abandonado,2012,0.0,23.04,23.04
1300,52,NARIÑO,CUMBITARA,Cultivo permanente,2012,97.0,9.72,9.72
1301,52,NARIÑO,EL PEÑOL,Cultivo permanente,2012,0.0,17.77,17.77
1302,52,NARIÑO,EL ROSARIO,Cultivo permanente,2012,169.0,16.52,16.52
