,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,Categoría cultivo,AÑO,Hectáreas cultivadas,IICA,Categoría IICA
1106,50,META,50450,PUERTO CONCORDIA,Cultivo permanente,2020,14.02,0.39,Bajo
1107,50,META,50568,PUERTO GAITÁN,Cultivo abandonado,2020,0.0,0.03,Bajo
1108,50,META,50577,PUERTO LLERAS,Cultivo intermintente,2020,0.0,0.05,Bajo
1109,50,META,50573,PUERTO LÓPEZ,Cultivo abandonado,2020,0.0,0.13,Bajo
1110,50,META,50590,PUERTO RICO,Cultivo permanente,2020,578.94,0.43,Bajo
1111,50,META,50683,SAN JUAN DE ARAMA,Cultivo permanente,2020,19.49,0.26,Bajo
1112,50,META,50689,SAN MARTÍN,Cultivo abandonado,2020,0.0,0.02,Bajo
1113,50,META,50370,URIBE,Cultivo intermintente,2020,10.84,0.31,Bajo
1114,50,META,50711,VISTAHERMOSA,Cultivo permanente,2020,427.27,0.2,Bajo
1115,52,NARIÑO,52036,ANCUYA,Cultivo intermintente,2020,14.89,0.01,Bajo
1116,52,NARIÑO,52079,BARBACOAS,Cultivo permanente,2020,2569.39,0.32,Bajo
1117,52,NARIÑO,52110,BUESACO,Cultivo abandonado,2020,0.0,0.01,Bajo
1118,52,NARIÑO,52207,CONSACÁ,Cultivo abandonado,2020,0.0,0.0,Bajo
1119,52,NARIÑO,52210,CONTADERO,Cultivo abandonado,2020,0.0,0.0,Bajo
1120,52,NARIÑO,52215,CÓRDOBA,Cultivo abandonado,2020,0.0,0.01,Bajo
1121,52,NARIÑO,52227,CUMBAL,Cultivo abandonado,2020,0.0,0.01,Bajo
1122,52,NARIÑO,52233,CUMBITARA,Cultivo permanente,2020,504.04,0.12,Bajo
1123,52,NARIÑO,52250,EL CHARCO,Cultivo permanente,2020,4674.02,0.32,Bajo
1124,52,NARIÑO,52254,EL PEÑOL,Cultivo permanente,2020,36.62,0.02,Bajo
1125,52,NARIÑO,52256,EL ROSARIO,Cultivo permanente,2020,659.08,0.19,Bajo
1126,52,NARIÑO,52260,EL TAMBO,Cultivo permanente,2020,47.69,0.0,Bajo
1127,52,NARIÑO,52520,FRANCISCO PIZARRO ,Cultivo permanente,2020,316.37,0.12,Bajo
1128,52,NARIÑO,52356,IPIALES,Cultivo permanente,2020,967.25,0.08,Bajo
1129,52,NARIÑO,52381,LA FLORIDA,Cultivo intermintente,2020,14.3,0.02,Bajo
1130,52,NARIÑO,52385,LA LLANADA,Cultivo permanente,2020,86.54,0.01,Bajo
1131,52,NARIÑO,52390,LA TOLA,Cultivo permanente,2020,263.19,0.17,Bajo
1132,52,NARIÑO,52405,LEIVA,Cultivo permanente,2020,273.54,0.13,Bajo
1133,52,NARIÑO,52411,LINARES,Cultivo permanente,2020,368.25,0.16,Bajo
1134,52,NARIÑO,52418,LOS ANDES ,Cultivo permanente,2020,202.48,0.02,Bajo
1135,52,NARIÑO,52427,MAGÜÍ ,Cultivo permanente,2020,2123.03,0.2,Bajo
1136,52,NARIÑO,52435,MALLAMA ,Cultivo intermintente,2020,13.21,0.59,Medio bajo
1137,52,NARIÑO,52473,MOSQUERA,Cultivo permanente,2020,249.87,0.06,Bajo
1138,52,NARIÑO,52490,OLAYA HERRERA ,Cultivo permanente,2020,2898.08,0.42,Bajo
1139,52,NARIÑO,52540,POLICARPA,Cultivo permanente,2020,646.18,0.42,Bajo
1140,52,NARIÑO,52573,PUERRES,Cultivo abandonado,2020,0.0,0.02,Bajo
1141,52,NARIÑO,52612,RICAURTE,Cultivo permanente,2020,565.27,0.35,Bajo
1142,52,NARIÑO,52621,ROBERTO PAYÁN ,Cultivo permanente,2020,2940.45,0.76,Medio
1143,52,NARIÑO,52678,SAMANIEGO,Cultivo permanente,2020,576.36,0.33,Bajo
1144,52,NARIÑO,52693,SAN PABLO,Cultivo abandonado,2020,0.0,0.02,Bajo
1145,52,NARIÑO,52683,SANDONÁ,Cultivo intermintente,2020,7.34,0.0,Bajo
1146,52,NARIÑO,52696,SANTA BÁRBARA ,Cultivo permanente,2020,426.76,0.38,Bajo
1147,52,NARIÑO,52699,SANTA CRUZ ,Cultivo permanente,2020,474.26,0.04,Bajo
1148,52,NARIÑO,52835,TUMACO,Cultivo permanente,2020,8832.92,0.61,Medio bajo
1149,54,NORTE DE SANTANDER,54003,ÁBREGO,Cultivo permanente,2020,114.46,0.19,Bajo
1150,54,NORTE DE SANTANDER,54109,BUCARASICA,Cultivo intermintente,2020,41.24,0.08,Bajo
1151,54,NORTE DE SANTANDER,54128,CÁCHIRA,Cultivo abandonado,2020,0.0,0.0,Bajo
1152,54,NORTE DE SANTANDER,54206,CONVENCIÓN,Cultivo permanente,2020,2307.93,0.55,Medio bajo
1153,54,NORTE DE SANTANDER,54001,CÚCUTA,Cultivo permanente,2020,373.01,0.05,Bajo
1154,54,NORTE DE SANTANDER,54245,EL CARMEN,Cultivo permanente,2020,1181.89,0.19,Bajo
1155,54,NORTE DE SANTANDER,54250,EL TARRA,Cultivo permanente,2020,5916.4,0.55,Medio bajo
1156,54,NORTE DE SANTANDER,54261,EL ZULIA,Cultivo permanente,2020,160.87,0.06,Bajo
1157,54,NORTE DE SANTANDER,54344,HACARÍ,Cultivo permanente,2020,572.5,0.61,Medio bajo
1158,54,NORTE DE SANTANDER,54385,LA ESPERANZA,Cultivo intermintente,2020,4.86,0.02,Bajo
1159,54,NORTE DE SANTANDER,54398,LA PLAYA,Cultivo intermintente,2020,32.71,0.13,Bajo
1160,54,NORTE DE SANTANDER,54418,LOURDES,Cultivo abandonado,2020,0.0,0.01,Bajo
1161,54,NORTE DE SANTANDER,54498,OCAÑA,Cultivo permanente,2020,17.57,0.05,Bajo
1162,54,NORTE DE SANTANDER,54670,SAN CALIXTO,Cultivo permanente,2020,1206.77,0.38,Bajo
1163,54,NORTE DE SANTANDER,54720,SARDINATA,Cultivo permanente,2020,4602.98,0.44,Bajo
1164,54,NORTE DE SANTANDER,54800,TEORAMA,Cultivo permanente,2020,4216.63,0.43,Bajo
1165,54,NORTE DE SANTANDER,54810,TIBÚ,Cultivo permanente,2020,19333.88,1.35,Alto
1166,54,NORTE DE SANTANDER,54820,TOLEDO,Cultivo abandonado,2020,0.0,0.14,Bajo
1167,86,PUTUMAYO,86001,MOCOA,Cultivo permanente,2020,18.22,0.02,Bajo
1168,86,PUTUMAYO,86320,ORITO,Cultivo permanente,2020,2212.62,0.13,Bajo
1169,86,PUTUMAYO,86568,PUERTO ASÍS,Cultivo permanente,2020,5701.55,0.37,Bajo
1170,86,PUTUMAYO,86569,PUERTO CAICEDO,Cultivo permanente,2020,1929.34,0.4,Bajo
1171,86,PUTUMAYO,86571,PUERTO GUZMÁN,Cultivo permanente,2020,1063.81,0.4,Bajo
1172,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,Cultivo permanente,2020,1390.14,0.1,Bajo
1173,86,PUTUMAYO,86757,SAN MIGUEL ,Cultivo permanente,2020,3603.69,0.32,Bajo
1174,86,PUTUMAYO,86760,SANTIAGO,Cultivo abandonado,2020,0.0,0.01,Bajo
1175,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ ,Cultivo permanente,2020,3353.95,0.19,Bajo
1176,86,PUTUMAYO,86885,VILLAGARZÓN,Cultivo permanente,2020,712.86,0.08,Bajo
1177,68,SANTANDER,68020,ALBANIA,Cultivo abandonado,2020,0.0,0.04,Bajo
1178,68,SANTANDER,68092,BETULIA,Cultivo abandonado,2020,0.0,0.0,Bajo
1179,68,SANTANDER,68101,BOLÍVAR,Cultivo intermintente,2020,0.0,0.01,Bajo
1180,68,SANTANDER,68176,CHIMA,Cultivo abandonado,2020,0.0,0.0,Bajo
1181,68,SANTANDER,68190,CIMITARRA,Cultivo intermintente,2020,0.0,0.07,Bajo
1182,68,SANTANDER,68209,CONFINES,Cultivo abandonado,2020,0.0,0.0,Bajo
1183,68,SANTANDER,68211,CONTRATACIÓN,Cultivo abandonado,2020,0.0,0.0,Bajo
1184,68,SANTANDER,68235,EL CARMEN,Cultivo intermintente,2020,0.0,0.0,Bajo
1185,68,SANTANDER,68250,EL PEÑÓN,Cultivo intermintente,2020,0.0,0.02,Bajo
1186,68,SANTANDER,68255,EL PLAYÓN,Cultivo abandonado,2020,0.0,0.0,Bajo
1187,68,SANTANDER,68271,FLORIÁN,Cultivo abandonado,2020,0.0,0.0,Bajo
1188,68,SANTANDER,68322,GUAPOTÁ,Cultivo abandonado,2020,0.0,0.0,Bajo
1189,68,SANTANDER,68324,GUAVATÁ,Cultivo abandonado,2020,0.0,0.0,Bajo
1190,68,SANTANDER,68377,LA BELLEZA,Cultivo intermintente,2020,0.0,0.0,Bajo
1191,68,SANTANDER,68397,LA PAZ,Cultivo abandonado,2020,0.0,0.02,Bajo
1192,68,SANTANDER,68385,LANDÁZURI,Cultivo abandonado,2020,0.0,0.0,Bajo
1193,68,SANTANDER,68524,PALMAS DEL SOCORRO,Cultivo abandonado,2020,0.0,0.0,Bajo
1194,68,SANTANDER,68573,PUERTO PARRA,Cultivo abandonado,2020,0.0,0.04,Bajo
1195,68,SANTANDER,68615,RIONEGRO,Cultivo intermintente,2020,1.44,0.01,Bajo
1196,68,SANTANDER,68655,SABANA DE TORRES,Cultivo abandonado,2020,0.0,0.01,Bajo
1197,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2020,0.0,0.01,Bajo
1198,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,Cultivo intermintente,2020,1.68,0.0,Bajo
1199,68,SANTANDER,68745,SIMACOTA,Cultivo intermintente,2020,0.0,0.01,Bajo
1200,68,SANTANDER,68755,SOCORRO,Cultivo abandonado,2020,0.0,0.0,Bajo
1201,68,SANTANDER,68773,SUCRE,Cultivo abandonado,2020,0.0,0.0,Bajo
1202,68,SANTANDER,68861,VÉLEZ,Cultivo abandonado,2020,0.0,0.0,Bajo
1203,76,VALLE DEL CAUCA,76100,BOLÍVAR,Cultivo permanente,2020,24.76,0.07,Bajo
1204,76,VALLE DEL CAUCA,76109,BUENAVENTURA,Cultivo permanente,2020,907.79,0.11,Bajo
1205,76,VALLE DEL CAUCA,76001,CALI,Cultivo abandonado,2020,0.0,0.05,Bajo
1206,76,VALLE DEL CAUCA,76126,CALIMA ,Cultivo permanente,2020,13.56,0.03,Bajo
1207,76,VALLE DEL CAUCA,76233,DAGUA,Cultivo permanente,2020,38.72,0.02,Bajo
1208,76,VALLE DEL CAUCA,76364,JAMUNDÍ,Cultivo intermintente,2020,953.03,0.12,Bajo
1209,76,VALLE DEL CAUCA,76834,TULUÁ,Cultivo intermintente,2020,0.0,0.05,Bajo
1210,97,VAUPÉS,97161,CARURÚ,Cultivo permanente,2020,39.33,0.06,Bajo
1211,97,VAUPÉS,97001,MITÚ,Cultivo abandonado,2020,0.0,0.01,Bajo
1212,97,VAUPÉS,97666,TARAIRA,Cultivo abandonado,2020,0.0,0.0,Bajo
1213,99,VICHADA,99773,CUMARIBO,Cultivo permanente,2020,120.98,0.03,Bajo
1214,99,VICHADA,99524,LA PRIMAVERA,Cultivo abandonado,2020,0.0,0.03,Bajo
1215,99,VICHADA,99624,SANTA ROSALÍA,Cultivo abandonado,2020,0.0,0.0,Bajo
1216,5,ANTIOQUIA,5031,AMALFI,Cultivo permanente,2021,475.39,0.1,Bajo
1217,5,ANTIOQUIA,5040,ANORÍ,Cultivo permanente,2021,1737.4,0.29,Bajo
1218,5,ANTIOQUIA,5045,APARTADÓ,Cultivo permanente,2021,1.86,0.05,Bajo
1219,5,ANTIOQUIA,5055,ARGELIA,Cultivo abandonado,2021,0.0,0.05,Bajo
1220,5,ANTIOQUIA,5107,BRICEÑO,Cultivo permanente,2021,363.09,0.25,Bajo
1221,5,ANTIOQUIA,5120,CÁCERES,Cultivo permanente,2021,1869.62,0.59,Medio bajo
1222,5,ANTIOQUIA,5134,CAMPAMENTO,Cultivo permanente,2021,326.09,0.07,Bajo
1223,5,ANTIOQUIA,5142,CARACOLÍ,Cultivo abandonado,2021,0.0,0.04,Bajo
1224,5,ANTIOQUIA,5147,CAREPA,Cultivo abandonado,2021,0.0,0.04,Bajo
1225,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,Cultivo abandonado,2021,0.0,0.02,Bajo
1226,5,ANTIOQUIA,5154,CAUCASIA,Cultivo intermintente,2021,3.32,0.2,Bajo
1227,5,ANTIOQUIA,5172,CHIGORODÓ,Cultivo intermintente,2021,12.18,0.04,Bajo
1228,5,ANTIOQUIA,5197,COCORNÁ,Cultivo abandonado,2021,0.0,0.02,Bajo
1229,5,ANTIOQUIA,5234,DABEIBA,Cultivo abandonado,2021,0.0,0.26,Bajo
1230,5,ANTIOQUIA,5250,EL BAGRE,Cultivo permanente,2021,1152.82,0.15,Bajo
1231,5,ANTIOQUIA,5284,FRONTINO,Cultivo abandonado,2021,0.0,0.06,Bajo
1232,5,ANTIOQUIA,5310,GÓMEZ PLATA,Cultivo abandonado,2021,0.0,0.01,Bajo
1233,5,ANTIOQUIA,5361,ITUANGO,Cultivo permanente,2021,1414.19,0.91,Medio
1234,5,ANTIOQUIA,5425,MACEO,Cultivo abandonado,2021,0.0,0.11,Bajo
1235,5,ANTIOQUIA,5475,MURINDÓ,Cultivo intermintente,2021,46.05,0.63,Medio bajo
1236,5,ANTIOQUIA,5480,MUTATÁ,Cultivo intermintente,2021,5.99,0.18,Bajo
1237,5,ANTIOQUIA,5483,NARIÑO,Cultivo abandonado,2021,0.0,0.01,Bajo
1238,5,ANTIOQUIA,5495,NECHÍ,Cultivo permanente,2021,365.53,0.13,Bajo
1239,5,ANTIOQUIA,5490,NECOCLÍ,Cultivo abandonado,2021,0.0,0.03,Bajo
1240,5,ANTIOQUIA,5579,PUERTO BERRÍO,Cultivo abandonado,2021,0.0,0.1,Bajo
1241,5,ANTIOQUIA,5585,PUERTO NARE,Cultivo abandonado,2021,0.0,0.03,Bajo
1242,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Cultivo abandonado,2021,0.0,0.11,Bajo
1243,5,ANTIOQUIA,5604,REMEDIOS,Cultivo permanente,2021,129.44,0.22,Bajo
1244,5,ANTIOQUIA,5628,SABANALARGA,Cultivo abandonado,2021,0.0,0.09,Bajo
1245,5,ANTIOQUIA,5649,SAN CARLOS,Cultivo intermintente,2021,1.18,0.11,Bajo
1246,5,ANTIOQUIA,5652,SAN FRANCISCO,Cultivo permanente,2021,30.62,0.01,Bajo
1247,5,ANTIOQUIA,5660,SAN LUIS,Cultivo permanente,2021,9.12,0.14,Bajo
1248,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,Cultivo intermintente,2021,0.0,0.02,Bajo
1249,5,ANTIOQUIA,5667,SAN RAFAEL,Cultivo abandonado,2021,0.0,0.08,Bajo
1250,5,ANTIOQUIA,5670,SAN ROQUE,Cultivo abandonado,2021,0.0,0.08,Bajo
1251,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,Cultivo abandonado,2021,0.0,0.04,Bajo
1252,5,ANTIOQUIA,5736,SEGOVIA,Cultivo permanente,2021,226.86,0.23,Bajo
1253,5,ANTIOQUIA,5756,SONSÓN,Cultivo intermintente,2021,2.56,0.01,Bajo
1254,5,ANTIOQUIA,5790,TARAZÁ,Cultivo permanente,2021,3531.32,0.7,Medio bajo
1255,5,ANTIOQUIA,5819,TOLEDO,Cultivo emergente,2021,0.0,0.1,Bajo
1256,5,ANTIOQUIA,5837,TURBO,Cultivo permanente,2021,43.04,0.06,Bajo
1257,5,ANTIOQUIA,5842,URAMITA,Cultivo abandonado,2021,0.0,0.04,Bajo
1258,5,ANTIOQUIA,5847,URRAO,Cultivo abandonado,2021,0.0,0.13,Bajo
1259,5,ANTIOQUIA,5854,VALDIVIA,Cultivo permanente,2021,4105.39,0.61,Medio bajo
1260,5,ANTIOQUIA,5858,VEGACHÍ,Cultivo intermintente,2021,108.57,0.17,Bajo
1261,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,Cultivo intermintente,2021,0.0,0.02,Bajo
1262,5,ANTIOQUIA,5885,YALÍ,Cultivo intermintente,2021,77.69,0.05,Bajo
1263,5,ANTIOQUIA,5887,YARUMAL,Cultivo permanente,2021,113.81,0.14,Bajo
1264,5,ANTIOQUIA,5890,YOLOMBÓ,Cultivo intermintente,2021,9.92,0.1,Bajo
1265,5,ANTIOQUIA,5893,YONDÓ ,Cultivo intermintente,2021,10.68,0.02,Bajo
1266,5,ANTIOQUIA,5895,ZARAGOZA,Cultivo permanente,2021,807.18,0.19,Bajo
1267,81,ARAUCA,81065,ARAUQUITA,Cultivo intermintente,2021,0.0,0.19,Bajo
1268,81,ARAUCA,81300,FORTUL,Cultivo abandonado,2021,0.0,0.33,Bajo
1269,81,ARAUCA,81591,PUERTO RONDÓN,Cultivo abandonado,2021,0.0,0.67,Medio bajo
1270,81,ARAUCA,81736,SARAVENA,Cultivo abandonado,2021,0.0,0.19,Bajo
1271,81,ARAUCA,81794,TAME,Cultivo abandonado,2021,0.0,0.18,Bajo
1272,13,BOLÍVAR,13006,ACHÍ,Cultivo permanente,2021,4.94,0.05,Bajo
1273,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,Cultivo intermintente,2021,0.0,0.0,Bajo
1274,13,BOLÍVAR,13042,ARENAL,Cultivo permanente,2021,104.58,0.2,Bajo
1275,13,BOLÍVAR,13074,BARRANCO DE LOBA,Cultivo intermintente,2021,0.0,0.04,Bajo
1276,13,BOLÍVAR,13160,CANTAGALLO,Cultivo permanente,2021,1258.48,0.19,Bajo
1277,13,BOLÍVAR,13268,EL PEÑÓN,Cultivo abandonado,2021,0.0,0.0,Bajo
1278,13,BOLÍVAR,13458,MONTECRISTO,Cultivo permanente,2021,688.02,0.5,Medio bajo
1279,13,BOLÍVAR,13473,MORALES,Cultivo permanente,2021,318.26,0.2,Bajo
1280,13,BOLÍVAR,13490,NOROSI,Cultivo permanente,2021,82.68,0.2,Bajo
1281,13,BOLÍVAR,13600,RIOVIEJO,Cultivo permanente,2021,100.22,0.09,Bajo
1282,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,Cultivo permanente,2021,168.98,0.03,Bajo
1283,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,Cultivo intermintente,2021,2.45,0.03,Bajo
1284,13,BOLÍVAR,13670,SAN PABLO,Cultivo permanente,2021,3972.77,0.24,Bajo
1285,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,Cultivo permanente,2021,2515.23,0.15,Bajo
1286,13,BOLÍVAR,13744,SIMITÍ,Cultivo permanente,2021,2011.06,0.11,Bajo
1287,13,BOLÍVAR,13810,TIQUISIO ,Cultivo permanente,2021,286.71,0.09,Bajo
1288,15,BOYACÁ,15212,COPER,Cultivo abandonado,2021,0.0,0.05,Bajo
1289,15,BOYACÁ,15223,CUBARÁ,Cultivo abandonado,2021,0.0,0.06,Bajo
1290,15,BOYACÁ,15401,LA VICTORIA,Cultivo abandonado,2021,0.0,0.08,Bajo
1291,15,BOYACÁ,15442,MARIPÍ,Cultivo abandonado,2021,0.0,0.0,Bajo
1292,15,BOYACÁ,15480,MUZO,Cultivo abandonado,2021,0.0,0.0,Bajo
1293,15,BOYACÁ,15507,OTANCHE,Cultivo intermintente,2021,0.0,0.0,Bajo
1294,15,BOYACÁ,15531,PAUNA,Cultivo abandonado,2021,0.0,0.0,Bajo
1295,15,BOYACÁ,15572,PUERTO BOYACÁ,Cultivo permanente,2021,17.95,0.03,Bajo
1296,15,BOYACÁ,15580,QUÍPAMA,Cultivo abandonado,2021,0.0,0.02,Bajo
1297,15,BOYACÁ,15681,SAN PABLO DE BORBUR,Cultivo abandonado,2021,0.0,0.01,Bajo
1298,15,BOYACÁ,15696,SANTA SOFÍA,Cultivo abandonado,2021,0.0,0.03,Bajo
1299,15,BOYACÁ,15832,TUNUNGUÁ,Cultivo abandonado,2021,0.0,0.0,Bajo
1300,17,CALDAS,17433,MANZANARES,Cultivo abandonado,2021,0.0,0.03,Bajo
1301,17,CALDAS,17495,NORCASIA,Cultivo abandonado,2021,0.0,0.0,Bajo
1302,17,CALDAS,17541,PENSILVANIA,Cultivo abandonado,2021,0.0,0.01,Bajo
1303,17,CALDAS,17662,SAMANÁ,Cultivo abandonado,2021,0.0,0.02,Bajo
1304,17,CALDAS,17867,VICTORIA,Cultivo abandonado,2021,0.0,0.01,Bajo
1305,18,CAQUETÁ,18029,ALBANIA,Cultivo permanente,2021,58.23,0.09,Bajo
1306,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2021,13.27,0.03,Bajo
1307,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2021,304.36,0.18,Bajo
1308,18,CAQUETÁ,18205,CURILLO,Cultivo permanente,2021,257.19,0.07,Bajo
1309,18,CAQUETÁ,18247,EL DONCELLO,Cultivo permanente,2021,50.03,0.03,Bajo
1310,18,CAQUETÁ,18256,EL PAUJIL,Cultivo permanente,2021,157.0,0.04,Bajo
1311,18,CAQUETÁ,18001,FLORENCIA,Cultivo permanente,2021,41.84,0.03,Bajo
1312,18,CAQUETÁ,18460,MILÁN,Cultivo permanente,2021,283.48,0.06,Bajo
1313,18,CAQUETÁ,18410,MONTAÑITA,Cultivo permanente,2021,694.79,0.4,Bajo
1314,18,CAQUETÁ,18479,MORELIA,Cultivo intermintente,2021,0.0,0.03,Bajo
1315,18,CAQUETÁ,18592,PUERTO RICO,Cultivo permanente,2021,44.84,0.12,Bajo
1316,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2021,781.94,0.28,Bajo
1317,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2021,84.61,0.14,Bajo
1318,18,CAQUETÁ,18756,SOLANO,Cultivo permanente,2021,713.34,0.13,Bajo
1319,18,CAQUETÁ,18785,SOLITA,Cultivo permanente,2021,8.52,0.07,Bajo
1320,18,CAQUETÁ,18860,VALPARAÍSO,Cultivo permanente,2021,175.16,0.04,Bajo
1321,19,CAUCA,19022,ALMAGUER,Cultivo abandonado,2021,0.0,0.02,Bajo
1322,19,CAUCA,19050,ARGELIA,Cultivo permanente,2021,2849.97,1.72,Muy Alto
1323,19,CAUCA,19075,BALBOA,Cultivo permanente,2021,561.5,0.21,Bajo
1324,19,CAUCA,19100,BOLÍVAR,Cultivo permanente,2021,194.88,0.07,Bajo
1325,19,CAUCA,19110,BUENOS AIRES,Cultivo intermintente,2021,930.43,0.27,Bajo
1326,19,CAUCA,19130,CAJIBÍO,Cultivo intermintente,2021,325.62,0.08,Bajo
1327,19,CAUCA,19137,CALDONO,Cultivo emergente,2021,66.11,0.08,Bajo
1328,19,CAUCA,19142,CALOTO,Cultivo intermintente,2021,8.06,0.24,Bajo
1329,19,CAUCA,19212,CORINTO,Cultivo intermintente,2021,11.34,0.58,Medio bajo
1330,19,CAUCA,19256,EL TAMBO,Cultivo permanente,2021,8737.35,0.35,Bajo
1331,19,CAUCA,19290,FLORENCIA,Cultivo abandonado,2021,0.0,0.11,Bajo
1332,19,CAUCA,19318,GUAPI,Cultivo permanente,2021,1825.15,0.2,Bajo
1333,19,CAUCA,19364,JAMBALÓ,Cultivo emergente,2021,60.52,0.1,Bajo
1334,19,CAUCA,19392,LA SIERRA,Cultivo abandonado,2021,0.0,0.03,Bajo
1335,19,CAUCA,19397,LA VEGA,Cultivo abandonado,2021,0.0,0.07,Bajo
1336,19,CAUCA,19418,LÓPEZ,Cultivo permanente,2021,1774.56,0.11,Bajo
1337,19,CAUCA,19450,MERCADERES,Cultivo intermintente,2021,45.46,0.07,Bajo
1338,19,CAUCA,19455,MIRANDA,Cultivo intermintente,2021,38.46,0.31,Bajo
1339,19,CAUCA,19473,MORALES,Cultivo permanente,2021,648.76,0.08,Bajo
1340,19,CAUCA,19532,PATÍA  ,Cultivo permanente,2021,865.86,0.13,Bajo
1341,19,CAUCA,19533,PIAMONTE,Cultivo permanente,2021,1550.09,0.62,Medio bajo
1342,19,CAUCA,19548,PIENDAMÓ,Cultivo emergente,2021,8.58,0.02,Bajo
1343,19,CAUCA,19622,ROSAS,Cultivo intermintente,2021,10.92,0.01,Bajo
1344,19,CAUCA,19701,SANTA ROSA,Cultivo intermintente,2021,0.0,0.01,Bajo
1345,19,CAUCA,19698,SANTANDER DE QUILICHAO,Cultivo emergente,2021,356.05,0.15,Bajo
1346,19,CAUCA,19760,SOTARÁ ,Cultivo abandonado,2021,0.0,0.03,Bajo
1347,19,CAUCA,19780,SUÁREZ,Cultivo permanente,2021,804.74,0.11,Bajo
1348,19,CAUCA,19785,SUCRE,Cultivo permanente,2021,46.19,0.04,Bajo
1349,19,CAUCA,19807,TIMBÍO,Cultivo intermintente,2021,0.0,0.04,Bajo
1350,19,CAUCA,19809,TIMBIQUÍ,Cultivo permanente,2021,3376.08,0.14,Bajo
1351,19,CAUCA,19821,TORIBÍO,Cultivo intermintente,2021,2.41,0.06,Bajo
1352,20,CESAR,20178,CHIRIGUANÁ,Cultivo abandonado,2021,0.0,0.01,Bajo
1353,20,CESAR,20310,GONZÁLEZ,Cultivo permanente,2021,9.29,0.23,Bajo
1354,20,CESAR,20517,PAILITAS,Cultivo abandonado,2021,0.0,0.17,Bajo
1355,20,CESAR,20710,SAN ALBERTO,Cultivo intermintente,2021,0.0,0.01,Bajo
1356,20,CESAR,20770,SAN MARTÍN,Cultivo intermintente,2021,1.32,0.02,Bajo
1357,27,CHOCÓ,27006,ACANDÍ,Cultivo permanente,2021,1.29,0.13,Bajo
1358,27,CHOCÓ,27025,ALTO BAUDÓ ,Cultivo permanente,2021,115.75,0.19,Bajo
1359,27,CHOCÓ,27050,ATRATO ,Cultivo intermintente,2021,0.0,0.16,Bajo
1360,27,CHOCÓ,27075,BAHÍA SOLANO ,Cultivo abandonado,2021,0.0,0.13,Bajo
1361,27,CHOCÓ,27077,BAJO BAUDÓ  ,Cultivo permanente,2021,91.51,0.09,Bajo
1362,27,CHOCÓ,27099,BOJAYÁ ,Cultivo abandonado,2021,0.0,0.15,Bajo
1363,27,CHOCÓ,27150,CARMEN DEL DARIÉN  ,Cultivo permanente,2021,778.94,0.14,Bajo
1364,27,CHOCÓ,27205,CONDOTO,Cultivo permanente,2021,20.92,0.04,Bajo
1365,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2021,19.22,0.07,Bajo
1366,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,Cultivo permanente,2021,63.54,0.15,Bajo
1367,27,CHOCÓ,27361,ISTMINA,Cultivo permanente,2021,462.79,0.13,Bajo
1368,27,CHOCÓ,27372,JURADÓ,Cultivo abandonado,2021,0.0,0.05,Bajo
1369,27,CHOCÓ,27413,LLORÓ,Cultivo intermintente,2021,13.54,0.21,Bajo
1370,27,CHOCÓ,27425,MEDIO ATRATO ,Cultivo abandonado,2021,0.0,0.06,Bajo
1371,27,CHOCÓ,27430,MEDIO BAUDÓ ,Cultivo permanente,2021,161.45,0.06,Bajo
1372,27,CHOCÓ,27450,MEDIO SAN JUAN ,Cultivo permanente,2021,249.03,0.89,Medio
1373,27,CHOCÓ,27491,NÓVITA,Cultivo permanente,2021,143.69,0.08,Bajo
1374,27,CHOCÓ,27495,NUQUÍ,Cultivo abandonado,2021,0.0,0.19,Bajo
1375,27,CHOCÓ,27001,QUIBDÓ,Cultivo permanente,2021,26.06,0.12,Bajo
1376,27,CHOCÓ,27580,RÍO IRÓ ,Cultivo permanente,2021,26.31,0.02,Bajo
1377,27,CHOCÓ,27600,RÍO QUITO ,Cultivo intermintente,2021,10.51,0.1,Bajo
1378,27,CHOCÓ,27615,RIOSUCIO,Cultivo permanente,2021,1036.14,0.08,Bajo
