,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Kilogramos incautadas
331,68,SANTANDER,68377,LA BELLEZA,1999,0.0
332,68,SANTANDER,68573,PUERTO PARRA,1999,0.0
333,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,1999,0.0
334,68,SANTANDER,68861,VÉLEZ,1999,0.0
335,70,SUCRE,70265,GUARANDA,1999,0.0
336,73,TOLIMA,73067,ATACO,1999,0.0
337,73,TOLIMA,73168,CHAPARRAL,1999,0.0
338,73,TOLIMA,73411,LÍBANO,1999,0.0
339,76,VALLE DEL CAUCA,76250,EL DOVIO,1999,0.0
340,76,VALLE DEL CAUCA,76364,JAMUNDÍ,1999,0.0
341,76,VALLE DEL CAUCA,76520,PALMIRA,1999,0.0
342,76,VALLE DEL CAUCA,76563,PRADERA,1999,0.0
343,76,VALLE DEL CAUCA,76670,SAN PEDRO,1999,0.0
344,76,VALLE DEL CAUCA,76834,TULUÁ,1999,0.0
345,76,VALLE DEL CAUCA,76845,ULLOA,1999,0.0
346,91,AMAZONAS,91460,MIRITÍ-PARANÁ  ,1999,0.0
347,91,AMAZONAS,91530,PUERTO ALEGRÍA ,1999,0.0
348,91,AMAZONAS,91536,PUERTO ARICA ,1999,0.0
349,91,AMAZONAS,91669,SANTANDER  ,1999,0.0
350,95,GUAVIARE,95015,CALAMAR,1999,0.0
351,97,VAUPES,97001,MITÚ,1999,0.0
352,99,VICHADA,99624,SANTA ROSALÍA,1999,0.0
353,5,ANTIOQUIA,5147,CAREPA,1999,0.0
354,5,ANTIOQUIA,5197,COCORNÁ,1999,0.0
355,5,ANTIOQUIA,5284,FRONTINO,1999,0.0
356,5,ANTIOQUIA,5315,GUADALUPE,1999,0.0
357,5,ANTIOQUIA,5380,LA ESTRELLA,1999,0.0
358,5,ANTIOQUIA,5579,PUERTO BERRÍO,1999,0.0
359,5,ANTIOQUIA,5628,SABANALARGA,1999,0.0
360,5,ANTIOQUIA,5679,SANTA BÁRBARA,1999,0.0
361,5,ANTIOQUIA,5847,URRAO,1999,0.0
362,13,BOLÍVAR,13268,EL PEÑÓN,1999,0.0
363,13,BOLÍVAR,13490,NOROSI,1999,0.0
364,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,1999,0.0
365,15,BOYACÁ,15401,LA VICTORIA,1999,0.0
366,19,CAUCA,19548,PIENDAMÓ,1999,0.0
367,19,CAUCA,19573,PUERTO TEJADA,1999,0.0
368,20,CESAR,20178,CHIRIGUANÁ,1999,0.0
369,20,CESAR,20310,GONZÁLEZ,1999,0.0
370,20,CESAR,20550,PELAYA,1999,0.0
371,20,CESAR,20614,RÍO DE ORO,1999,0.0
372,20,CESAR,20621,LA PAZ,1999,0.0
373,20,CESAR,20770,SAN MARTÍN,1999,0.0
374,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,1999,0.0
375,25,CUNDINAMARCA,25290,FUSAGASUGÁ,1999,0.0
376,27,CHOCÓ,27006,ACANDÍ,1999,0.0
377,27,CHOCÓ,27025,ALTO BAUDÓ ,1999,0.0
378,27,CHOCÓ,27150,CARMEN DEL DARIÉN  ,1999,0.0
379,27,CHOCÓ,27425,MEDIO ATRATO ,1999,0.0
380,27,CHOCÓ,27450,MEDIO SAN JUAN ,1999,0.0
381,27,CHOCÓ,27580,RÍO IRÓ ,1999,0.0
382,27,CHOCÓ,27615,RIOSUCIO,1999,0.0
383,27,CHOCÓ,27800,UNGUÍA,1999,0.0
384,52,NARIÑO,52227,CUMBAL,1999,0.0
385,52,NARIÑO,52240,CHACHAGÍ,1999,0.0
386,54,NORTE DE SANTANDER,54003,ÁBREGO,1999,0.0
387,54,NORTE DE SANTANDER,54498,OCAÑA,1999,0.0
388,68,SANTANDER,68307,GIRÓN,1999,0.0
389,68,SANTANDER,68397,LA PAZ,1999,0.0
390,68,SANTANDER,68655,SABANA DE TORRES,1999,0.0
391,68,SANTANDER,68745,SIMACOTA,1999,0.0
392,73,TOLIMA,73449,MELGAR,1999,0.0
393,76,VALLE DEL CAUCA,76126,CALIMA ,1999,0.0
394,85,CASANARE,85315,SÁCAMA,1999,0.0
395,94,GUAINIA,94663,MAPIRIPANA ,1999,0.0
396,5,ANTIOQUIA,5425,MACEO,1999,0.0
397,5,ANTIOQUIA,5475,MURINDÓ,1999,0.0
398,5,ANTIOQUIA,5615,RIONEGRO,1999,0.0
399,13,BOLÍVAR,13549,PINILLOS,1999,0.0
400,19,CAUCA,19300,GUACHENÉ,1999,0.0
401,19,CAUCA,19845,VILLA RICA,1999,0.0
402,20,CESAR,20383,LA GLORIA,1999,0.0
403,27,CHOCÓ,27099,BOJAYÁ ,1999,0.0
404,41,HUILA,41660,SALADOBLANCO,1999,0.0
405,54,NORTE DE SANTANDER,54405,LOS PATIOS,1999,0.0
406,66,RISARALDA,66170,DOSQUEBRADAS,1999,0.0
407,70,SUCRE,70400,LA UNIÓN,1999,0.0
408,86,PUTUMAYO,86749,SIBUNDOY,1999,0.0
409,86,PUTUMAYO,86760,SANTIAGO,1999,0.0
410,91,AMAZONAS,91405,LA CHORRERA ,1999,0.0
411,5,ANTIOQUIA,5120,CÁCERES,2000,0.0
412,5,ANTIOQUIA,5154,CAUCASIA,2000,0.0
413,5,ANTIOQUIA,5172,CHIGORODÓ,2000,0.0
414,5,ANTIOQUIA,5237,DON MATÍAS,2000,0.0
415,5,ANTIOQUIA,5250,EL BAGRE,2000,0.0
416,5,ANTIOQUIA,5483,NARIÑO,2000,0.0
417,5,ANTIOQUIA,5495,NECHÍ,2000,0.0
418,5,ANTIOQUIA,5647,SAN ANDRÉS,2000,0.0
419,5,ANTIOQUIA,5652,SAN FRANCISCO,2000,0.0
420,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,2000,0.0
421,5,ANTIOQUIA,5670,SAN ROQUE,2000,0.0
422,5,ANTIOQUIA,5790,TARAZÁ,2000,11431.0
423,5,ANTIOQUIA,5792,TARSO,2000,0.0
424,5,ANTIOQUIA,5837,TURBO,2000,125.0
425,5,ANTIOQUIA,5854,VALDIVIA,2000,0.0
426,5,ANTIOQUIA,5893,YONDÓ ,2000,0.0
427,5,ANTIOQUIA,5895,ZARAGOZA,2000,0.0
428,8,ATLANTICO,8573,PUERTO COLOMBIA,2000,0.0
429,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2000,375.0
430,13,BOLÍVAR,13074,BARRANCO DE LOBA,2000,500.0
431,13,BOLÍVAR,13160,CANTAGALLO,2000,0.0
432,13,BOLÍVAR,13458,MONTECRISTO,2000,0.0
433,13,BOLÍVAR,13473,MORALES,2000,0.0
434,13,BOLÍVAR,13600,RIOVIEJO,2000,0.0
