,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Hectáreas asperjadas
1625,27,CHOCÓ,27205,CONDOTO,2000,0.0
1626,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,2000,0.0
1627,27,CHOCÓ,27425,MEDIO ATRATO,2000,0.0
1628,27,CHOCÓ,27450,MEDIO SAN JUAN,2000,0.0
1629,27,CHOCÓ,27580,RÍO IRÓ,2000,0.0
1630,27,CHOCÓ,27615,RIOSUCIO,2000,0.0
1631,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2000,0.0
1632,27,CHOCÓ,27787,TADÓ,2000,0.0
1633,27,CHOCÓ,27800,UNGUÍA,2000,0.0
1634,27,CHOCÓ,27810,UNIÓN PANAMERICANA,2000,0.0
1635,52,NARIÑO,52207,CONSACÁ,2000,0.0
1636,52,NARIÑO,52254,EL PEÑOL,2000,0.0
1637,52,NARIÑO,52411,LINARES,2000,0.0
1638,52,NARIÑO,52683,SANDONÁ,2000,0.0
1639,76,VALLE DEL CAUCA,76100,BOLÍVAR,2000,0.0
1640,76,VALLE DEL CAUCA,76126,CALIMA,2000,0.0
1641,76,VALLE DEL CAUCA,76233,DAGUA,2000,0.0
1642,76,VALLE DEL CAUCA,76250,EL DOVIO,2000,0.0
1643,76,VALLE DEL CAUCA,76890,YOTOCO,2000,0.0
1644,86,PUTUMAYO,86755,SAN FRANCISCO,2000,0.0
1645,5,ANTIOQUIA,5120,CÁCERES,2001,0.0
1646,5,ANTIOQUIA,5361,ITUANGO,2001,0.0
1647,5,ANTIOQUIA,5652,SAN FRANCISCO,2001,0.0
1648,5,ANTIOQUIA,5790,TARAZÁ,2001,0.0
1649,5,ANTIOQUIA,5854,VALDIVIA,2001,0.0
1650,18,CAQUETÁ,18029,ALBANIA,2001,320.2
1651,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2001,0.0
1652,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2001,649.15
1653,18,CAQUETÁ,18205,CURILLO,2001,8061.42
1654,18,CAQUETÁ,18247,EL DONCELLO,2001,285.0
1655,18,CAQUETÁ,18256,EL PAUJÍL,2001,32.3
1656,18,CAQUETÁ,18410,LA MONTAÑITA,2001,0.0
1657,18,CAQUETÁ,18460,MILÁN,2001,514.5
1658,18,CAQUETÁ,18592,PUERTO RICO,2001,24.0
1659,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2001,327.7
1660,18,CAQUETÁ,18756,SOLANO,2001,1017.11
1661,18,CAQUETÁ,18785,SOLITA,2001,2645.38
1662,18,CAQUETÁ,18860,VALPARAÍSO,2001,3375.39
1663,19,CAUCA,19533,PIAMONTE,2001,0.0
1664,23,CÓRDOBA,23580,PUERTO LIBERTADOR,2001,0.0
1665,50,META,50325,MAPIRIPÁN,2001,2937.5
1666,50,META,50450,PUERTO CONCORDIA,2001,87.0
1667,50,META,50577,PUERTO LLERAS,2001,0.0
1668,50,META,50590,PUERTO RICO,2001,227.0
1669,50,META,50689,SAN MARTÍN,2001,0.0
1670,50,META,50711,VISTAHERMOSA,2001,0.0
1671,86,PUTUMAYO,86569,PUERTO CAICEDO,2001,0.0
1672,86,PUTUMAYO,86571,PUERTO GUZMÁN,2001,40.0
1673,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,2001,1178.8
1674,86,PUTUMAYO,86885,VILLAGARZÓN,2001,0.0
1675,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,2001,2129.2
1676,95,GUAVIARE,95015,CALAMAR,2001,478.4
1677,95,GUAVIARE,95025,EL RETORNO,2001,1247.8
1678,95,GUAVIARE,95200,MIRAFLORES,2001,3621.9
1679,97,VAUPÉS,97161,CARURÚ,2001,0.0
1680,99,VICHADA,99524,LA PRIMAVERA,2001,0.0
1681,99,VICHADA,99773,CUMARIBO,2001,2819.5
1682,5,ANTIOQUIA,5001,MEDELLÍN,2001,0.0
1683,5,ANTIOQUIA,5040,ANORÍ,2001,0.0
1684,5,ANTIOQUIA,5055,ARGELIA,2001,0.0
1685,5,ANTIOQUIA,5142,CARACOLÍ,2001,0.0
1686,5,ANTIOQUIA,5154,CAUCASIA,2001,0.0
1687,5,ANTIOQUIA,5209,CONCORDIA,2001,0.0
1688,5,ANTIOQUIA,5250,EL BAGRE,2001,0.0
1689,5,ANTIOQUIA,5483,NARIÑO,2001,0.0
1690,5,ANTIOQUIA,5495,NECHÍ,2001,0.0
1691,5,ANTIOQUIA,5585,PUERTO NARE,2001,0.0
1692,5,ANTIOQUIA,5591,PUERTO TRIUNFO,2001,0.0
1693,5,ANTIOQUIA,5660,SAN LUIS,2001,0.0
1694,5,ANTIOQUIA,5736,SEGOVIA,2001,0.0
1695,5,ANTIOQUIA,5756,SONSÓN,2001,0.0
1696,5,ANTIOQUIA,5789,TÁMESIS,2001,0.0
1697,5,ANTIOQUIA,5893,YONDÓ,2001,0.0
1698,5,ANTIOQUIA,5895,ZARAGOZA,2001,0.0
1699,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2001,0.0
1700,13,BOLÍVAR,13042,ARENAL,2001,0.0
1701,13,BOLÍVAR,13074,BARRANCO DE LOBA,2001,0.0
1702,13,BOLÍVAR,13160,CANTAGALLO,2001,2927.7
1703,13,BOLÍVAR,13268,EL PEÑÓN,2001,0.0
1704,13,BOLÍVAR,13442,MARÍA LA BAJA,2001,0.0
1705,13,BOLÍVAR,13473,MORALES,2001,0.0
1706,13,BOLÍVAR,13600,RÍO VIEJO,2001,0.0
1707,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2001,0.0
1708,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2001,0.0
1709,13,BOLÍVAR,13670,SAN PABLO,2001,2269.6
1710,13,BOLÍVAR,13683,SANTA ROSA,2001,0.0
1711,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2001,2914.5
1712,13,BOLÍVAR,13744,SIMITÍ,2001,3469.3
1713,15,BOYACÁ,15480,MUZO,2001,0.0
1714,15,BOYACÁ,15507,OTANCHE,2001,0.0
1715,15,BOYACÁ,15531,PAUNA,2001,0.0
1716,15,BOYACÁ,15572,PUERTO BOYACÁ,2001,0.0
1717,17,CALDAS,17662,SAMANÁ,2001,0.0
1718,17,CALDAS,17867,VICTORIA,2001,0.0
1719,18,CAQUETÁ,18001,FLORENCIA,2001,0.0
1720,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2001,0.0
1721,19,CAUCA,19050,ARGELIA,2001,649.8
1722,19,CAUCA,19075,BALBOA,2001,91.3
1723,19,CAUCA,19100,BOLÍVAR,2001,0.0
1724,19,CAUCA,19256,EL TAMBO,2001,0.0
1725,19,CAUCA,19397,LA VEGA,2001,0.0
1726,19,CAUCA,19450,MERCADERES,2001,0.0
1727,19,CAUCA,19532,PATÍA,2001,0.0
1728,19,CAUCA,19693,SAN SEBASTIÁN,2001,0.0
1729,19,CAUCA,19701,SANTA ROSA,2001,0.0
1730,19,CAUCA,19760,SOTARA,2001,0.0
1731,23,CÓRDOBA,23068,AYAPEL,2001,0.0
1732,23,CÓRDOBA,23417,LORICA,2001,0.0
1733,23,CÓRDOBA,23466,MONTELÍBANO,2001,0.0
1734,25,CUNDINAMARCA,25148,CAPARRAPÍ,2001,0.0
1735,25,CUNDINAMARCA,25885,YACOPÍ,2001,0.0
1736,27,CHOCÓ,27745,SIPÍ,2001,0.0
1737,44,LA GUAJIRA,44001,RIOHACHA,2001,0.0
1738,44,LA GUAJIRA,44090,DIBULLA,2001,0.0
1739,47,MAGDALENA,47001,SANTA MARTA,2001,0.0
1740,47,MAGDALENA,47189,CIÉNAGA,2001,0.0
1741,50,META,50001,VILLAVICENCIO,2001,0.0
1742,50,META,50287,FUENTE DE ORO,2001,0.0
1743,50,META,50330,MESETAS,2001,0.0
1744,50,META,50350,LA MACARENA,2001,0.0
1745,50,META,50568,PUERTO GAITÁN,2001,0.0
1746,50,META,50680,SAN CARLOS DE GUAROA,2001,0.0
1747,52,NARIÑO,52001,PASTO,2001,0.0
1748,52,NARIÑO,52079,BARBACOAS,2001,1955.61
1749,52,NARIÑO,52250,EL CHARCO,2001,0.0
1750,52,NARIÑO,52256,EL ROSARIO,2001,0.0
1751,52,NARIÑO,52356,IPIALES,2001,0.0
1752,52,NARIÑO,52390,LA TOLA,2001,0.0
1753,52,NARIÑO,52405,LEIVA,2001,0.0
1754,52,NARIÑO,52427,MAGÜÍ,2001,0.0
1755,52,NARIÑO,52490,OLAYA HERRERA,2001,0.0
1756,52,NARIÑO,52520,FRANCISCO PIZARRO,2001,0.0
1757,52,NARIÑO,52612,RICAURTE,2001,0.0
1758,52,NARIÑO,52621,ROBERTO PAYÁN,2001,2169.96
1759,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,2001,4089.96
1760,54,NORTE DE SANTANDER,54003,ÁBREGO,2001,0.0
1761,54,NORTE DE SANTANDER,54250,EL TARRA,2001,262.6
1762,54,NORTE DE SANTANDER,54261,EL ZULIA,2001,0.0
1763,54,NORTE DE SANTANDER,54344,HACARÍ,2001,0.0
1764,54,NORTE DE SANTANDER,54670,SAN CALIXTO,2001,0.0
1765,54,NORTE DE SANTANDER,54720,SARDINATA,2001,810.8
1766,54,NORTE DE SANTANDER,54800,TEORAMA,2001,0.0
1767,54,NORTE DE SANTANDER,54810,TIBÚ,2001,9234.9
1768,68,SANTANDER,68081,BARRANCABERMEJA,2001,0.0
1769,68,SANTANDER,68092,BETULIA,2001,0.0
1770,68,SANTANDER,68101,BOLÍVAR,2001,0.0
1771,68,SANTANDER,68190,CIMITARRA,2001,0.0
1772,68,SANTANDER,68250,EL PEÑÓN,2001,0.0
1773,68,SANTANDER,68271,FLORIÁN,2001,0.0
1774,68,SANTANDER,68385,LANDÁZURI,2001,0.0
1775,68,SANTANDER,68773,SUCRE,2001,0.0
1776,76,VALLE DEL CAUCA,76563,PRADERA,2001,0.0
1777,81,ARAUCA,81065,ARAUQUITA,2001,0.0
1778,81,ARAUCA,81300,FORTUL,2001,0.0
1779,81,ARAUCA,81591,PUERTO RONDÓN,2001,0.0
1780,81,ARAUCA,81736,SARAVENA,2001,0.0
1781,81,ARAUCA,81794,TAME,2001,0.0
1782,86,PUTUMAYO,86001,MOCOA,2001,0.0
1783,86,PUTUMAYO,86320,ORITO,2001,6194.9
1784,86,PUTUMAYO,86568,PUERTO ASÍS,2001,0.0
1785,86,PUTUMAYO,86757,SAN MIGUEL,2001,8246.91
1786,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,2001,16845.47
1787,5,ANTIOQUIA,5031,AMALFI,2001,0.0
1788,5,ANTIOQUIA,5045,APARTADÓ,2001,0.0
1789,5,ANTIOQUIA,5107,BRICEÑO,2001,0.0
1790,5,ANTIOQUIA,5604,REMEDIOS,2001,0.0
1791,5,ANTIOQUIA,5649,SAN CARLOS,2001,0.0
1792,5,ANTIOQUIA,5670,SAN ROQUE,2001,0.0
1793,13,BOLÍVAR,13006,ACHÍ,2001,0.0
1794,13,BOLÍVAR,13458,MONTECRISTO,2001,0.0
1795,13,BOLÍVAR,13654,SAN JACINTO,2001,0.0
1796,13,BOLÍVAR,13810,TIQUISIO,2001,0.0
1797,15,BOYACÁ,15442,MARIPÍ,2001,0.0
1798,17,CALDAS,17495,NORCASIA,2001,0.0
1799,17,CALDAS,17541,PENSILVANIA,2001,0.0
1800,18,CAQUETÁ,18479,MORELIA,2001,0.0
1801,19,CAUCA,19318,GUAPÍ,2001,0.0
1802,19,CAUCA,19418,LÓPEZ DE MICAY,2001,0.0
1803,19,CAUCA,19473,MORALES,2001,0.0
1804,19,CAUCA,19622,ROSAS,2001,0.0
1805,19,CAUCA,19809,TIMBIQUÍ,2001,0.0
1806,23,CÓRDOBA,23574,PUERTO ESCONDIDO,2001,0.0
1807,23,CÓRDOBA,23807,TIERRALTA,2001,0.0
1808,27,CHOCÓ,27025,ALTO BAUDÓ,2001,0.0
1809,27,CHOCÓ,27077,BAJO BAUDÓ,2001,0.0
1810,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,2001,0.0
1811,27,CHOCÓ,27361,ISTMINA,2001,0.0
1812,27,CHOCÓ,27430,MEDIO BAUDÓ,2001,0.0
1813,27,CHOCÓ,27491,NÓVITA,2001,0.0
1814,27,CHOCÓ,27600,RÍO QUITO,2001,0.0
1815,50,META,50683,SAN JUAN DE ARAMA,2001,0.0
1816,52,NARIÑO,52083,BELÉN,2001,0.0
1817,52,NARIÑO,52110,BUESACO,2001,0.0
1818,52,NARIÑO,52227,CUMBAL,2001,0.0
1819,52,NARIÑO,52233,CUMBITARA,2001,0.0
1820,52,NARIÑO,52260,EL TAMBO,2001,0.0
1821,52,NARIÑO,52385,LA LLANADA,2001,0.0
1822,52,NARIÑO,52418,LOS ANDES,2001,0.0
1823,52,NARIÑO,52473,MOSQUERA,2001,0.0
1824,52,NARIÑO,52540,POLICARPA,2001,0.0
1825,52,NARIÑO,52678,SAMANIEGO,2001,0.0
1826,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,2001,0.0
1827,52,NARIÑO,52696,SANTA BÁRBARA,2001,0.0
1828,52,NARIÑO,52786,TAMINANGO,2001,0.0
1829,54,NORTE DE SANTANDER,54128,CÁCHIRA,2001,0.0
1830,54,NORTE DE SANTANDER,54385,LA ESPERANZA,2001,0.0
1831,68,SANTANDER,68255,EL PLAYÓN,2001,0.0
1832,68,SANTANDER,68377,LA BELLEZA,2001,0.0
1833,68,SANTANDER,68573,PUERTO PARRA,2001,0.0
1834,68,SANTANDER,68745,SIMACOTA,2001,0.0
1835,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2001,0.0
1836,5,ANTIOQUIA,5038,ANGOSTURA,2001,0.0
1837,5,ANTIOQUIA,5125,CAICEDO,2001,0.0
1838,5,ANTIOQUIA,5134,CAMPAMENTO,2001,0.0
1839,5,ANTIOQUIA,5172,CHIGORODÓ,2001,0.0
1840,5,ANTIOQUIA,5475,MURINDÓ,2001,0.0
1841,5,ANTIOQUIA,5480,MUTATÁ,2001,0.0
1842,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,2001,0.0
1843,5,ANTIOQUIA,5837,TURBO,2001,0.0
1844,5,ANTIOQUIA,5858,VEGACHÍ,2001,0.0
1845,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,2001,0.0
1846,5,ANTIOQUIA,5885,YALÍ,2001,0.0
1847,5,ANTIOQUIA,5887,YARUMAL,2001,0.0
1848,13,BOLÍVAR,13490,NOROSÍ,2001,0.0
1849,19,CAUCA,19392,LA SIERRA,2001,0.0
1850,23,CÓRDOBA,23001,MONTERÍA,2001,0.0
1851,23,CÓRDOBA,23555,PLANETA RICA,2001,0.0
1852,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,2001,0.0
1853,23,CÓRDOBA,23855,VALENCIA,2001,0.0
1854,25,CUNDINAMARCA,25839,UBALÁ,2001,0.0
1855,27,CHOCÓ,27001,QUIBDÓ,2001,0.0
1856,27,CHOCÓ,27006,ACANDÍ,2001,0.0
1857,27,CHOCÓ,27099,BOJAYÁ,2001,0.0
1858,27,CHOCÓ,27150,CARMEN DEL DARIÉN,2001,0.0
1859,27,CHOCÓ,27160,CÉRTEGUI,2001,0.0
1860,27,CHOCÓ,27205,CONDOTO,2001,0.0
1861,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,2001,0.0
1862,27,CHOCÓ,27425,MEDIO ATRATO,2001,0.0
1863,27,CHOCÓ,27450,MEDIO SAN JUAN,2001,0.0
1864,27,CHOCÓ,27580,RÍO IRÓ,2001,0.0
1865,27,CHOCÓ,27615,RIOSUCIO,2001,0.0
1866,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2001,0.0
1867,27,CHOCÓ,27787,TADÓ,2001,0.0
1868,27,CHOCÓ,27800,UNGUÍA,2001,0.0
1869,27,CHOCÓ,27810,UNIÓN PANAMERICANA,2001,0.0
1870,52,NARIÑO,52207,CONSACÁ,2001,0.0
1871,52,NARIÑO,52254,EL PEÑOL,2001,0.0
1872,52,NARIÑO,52411,LINARES,2001,0.0
1873,52,NARIÑO,52683,SANDONÁ,2001,0.0
1874,76,VALLE DEL CAUCA,76100,BOLÍVAR,2001,0.0
1875,76,VALLE DEL CAUCA,76126,CALIMA,2001,0.0
1876,76,VALLE DEL CAUCA,76233,DAGUA,2001,0.0
1877,76,VALLE DEL CAUCA,76250,EL DOVIO,2001,0.0
1878,76,VALLE DEL CAUCA,76890,YOTOCO,2001,0.0
1879,86,PUTUMAYO,86755,SAN FRANCISCO,2001,0.0
1880,5,ANTIOQUIA,5120,CÁCERES,2002,0.0
1881,5,ANTIOQUIA,5361,ITUANGO,2002,0.0
1882,5,ANTIOQUIA,5652,SAN FRANCISCO,2002,0.0
1883,5,ANTIOQUIA,5790,TARAZÁ,2002,3213.12
1884,5,ANTIOQUIA,5854,VALDIVIA,2002,0.0
1885,18,CAQUETÁ,18029,ALBANIA,2002,0.0
1886,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2002,0.0
1887,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2002,4541.59
1888,18,CAQUETÁ,18205,CURILLO,2002,4282.29
1889,18,CAQUETÁ,18247,EL DONCELLO,2002,0.0
1890,18,CAQUETÁ,18256,EL PAUJÍL,2002,0.0
1891,18,CAQUETÁ,18410,LA MONTAÑITA,2002,420.03
1892,18,CAQUETÁ,18460,MILÁN,2002,377.35
1893,18,CAQUETÁ,18592,PUERTO RICO,2002,0.0
1894,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2002,92.0
1895,18,CAQUETÁ,18756,SOLANO,2002,6196.51
1896,18,CAQUETÁ,18785,SOLITA,2002,990.43
1897,18,CAQUETÁ,18860,VALPARAÍSO,2002,801.08
1898,19,CAUCA,19533,PIAMONTE,2002,0.0
1899,23,CÓRDOBA,23580,PUERTO LIBERTADOR,2002,183.41
1900,50,META,50325,MAPIRIPÁN,2002,224.8
1901,50,META,50450,PUERTO CONCORDIA,2002,819.6
1902,50,META,50577,PUERTO LLERAS,2002,165.8
1903,50,META,50590,PUERTO RICO,2002,286.2
1904,50,META,50689,SAN MARTÍN,2002,0.0
1905,50,META,50711,VISTAHERMOSA,2002,0.0
1906,86,PUTUMAYO,86569,PUERTO CAICEDO,2002,6729.39
1907,86,PUTUMAYO,86571,PUERTO GUZMÁN,2002,2192.27
1908,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,2002,44.17
1909,86,PUTUMAYO,86885,VILLAGARZÓN,2002,4362.84
1910,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,2002,5216.8
1911,95,GUAVIARE,95015,CALAMAR,2002,735.0
1912,95,GUAVIARE,95025,EL RETORNO,2002,1254.9
1913,95,GUAVIARE,95200,MIRAFLORES,2002,0.0
1914,97,VAUPÉS,97161,CARURÚ,2002,0.0
1915,99,VICHADA,99524,LA PRIMAVERA,2002,0.0
1916,99,VICHADA,99773,CUMARIBO,2002,0.0
1917,5,ANTIOQUIA,5001,MEDELLÍN,2002,0.0
1918,5,ANTIOQUIA,5040,ANORÍ,2002,0.0
1919,5,ANTIOQUIA,5055,ARGELIA,2002,0.0
1920,5,ANTIOQUIA,5142,CARACOLÍ,2002,0.0
1921,5,ANTIOQUIA,5154,CAUCASIA,2002,0.0
1922,5,ANTIOQUIA,5209,CONCORDIA,2002,0.0
1923,5,ANTIOQUIA,5250,EL BAGRE,2002,107.75
1924,5,ANTIOQUIA,5483,NARIÑO,2002,0.0
1925,5,ANTIOQUIA,5495,NECHÍ,2002,0.0
1926,5,ANTIOQUIA,5585,PUERTO NARE,2002,0.0
1927,5,ANTIOQUIA,5591,PUERTO TRIUNFO,2002,0.0
1928,5,ANTIOQUIA,5660,SAN LUIS,2002,0.0
1929,5,ANTIOQUIA,5736,SEGOVIA,2002,0.0
1930,5,ANTIOQUIA,5756,SONSÓN,2002,0.0
1931,5,ANTIOQUIA,5789,TÁMESIS,2002,0.0
1932,5,ANTIOQUIA,5893,YONDÓ,2002,0.0
1933,5,ANTIOQUIA,5895,ZARAGOZA,2002,0.0
1934,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2002,0.0
1935,13,BOLÍVAR,13042,ARENAL,2002,0.0
1936,13,BOLÍVAR,13074,BARRANCO DE LOBA,2002,0.0
1937,13,BOLÍVAR,13160,CANTAGALLO,2002,0.0
1938,13,BOLÍVAR,13268,EL PEÑÓN,2002,0.0
1939,13,BOLÍVAR,13442,MARÍA LA BAJA,2002,0.0
1940,13,BOLÍVAR,13473,MORALES,2002,0.0
1941,13,BOLÍVAR,13600,RÍO VIEJO,2002,0.0
1942,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2002,0.0
1943,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2002,0.0
1944,13,BOLÍVAR,13670,SAN PABLO,2002,0.0
1945,13,BOLÍVAR,13683,SANTA ROSA,2002,0.0
1946,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2002,0.0
1947,13,BOLÍVAR,13744,SIMITÍ,2002,0.0
1948,15,BOYACÁ,15480,MUZO,2002,0.0
1949,15,BOYACÁ,15507,OTANCHE,2002,0.0
1950,15,BOYACÁ,15531,PAUNA,2002,0.0
1951,15,BOYACÁ,15572,PUERTO BOYACÁ,2002,0.0
1952,17,CALDAS,17662,SAMANÁ,2002,0.0
1953,17,CALDAS,17867,VICTORIA,2002,0.0
1954,18,CAQUETÁ,18001,FLORENCIA,2002,0.0
1955,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2002,865.68
1956,19,CAUCA,19050,ARGELIA,2002,0.0
1957,19,CAUCA,19075,BALBOA,2002,0.0
1958,19,CAUCA,19100,BOLÍVAR,2002,0.0
1959,19,CAUCA,19256,EL TAMBO,2002,0.0
1960,19,CAUCA,19397,LA VEGA,2002,0.0
1961,19,CAUCA,19450,MERCADERES,2002,0.0
1962,19,CAUCA,19532,PATÍA,2002,0.0
1963,19,CAUCA,19693,SAN SEBASTIÁN,2002,0.0
1964,19,CAUCA,19701,SANTA ROSA,2002,0.0
1965,19,CAUCA,19760,SOTARA,2002,0.0
1966,23,CÓRDOBA,23068,AYAPEL,2002,0.0
1967,23,CÓRDOBA,23417,LORICA,2002,0.0
1968,23,CÓRDOBA,23466,MONTELÍBANO,2002,550.6
1969,25,CUNDINAMARCA,25148,CAPARRAPÍ,2002,0.0
1970,25,CUNDINAMARCA,25885,YACOPÍ,2002,0.0
1971,27,CHOCÓ,27745,SIPÍ,2002,0.0
1972,44,LA GUAJIRA,44001,RIOHACHA,2002,0.0
1973,44,LA GUAJIRA,44090,DIBULLA,2002,0.0
1974,47,MAGDALENA,47001,SANTA MARTA,2002,0.0
1975,47,MAGDALENA,47189,CIÉNAGA,2002,0.0
1976,50,META,50001,VILLAVICENCIO,2002,0.0
1977,50,META,50287,FUENTE DE ORO,2002,0.0
1978,50,META,50330,MESETAS,2002,0.0
1979,50,META,50350,LA MACARENA,2002,0.0
1980,50,META,50568,PUERTO GAITÁN,2002,0.0
1981,50,META,50680,SAN CARLOS DE GUAROA,2002,0.0
1982,52,NARIÑO,52001,PASTO,2002,0.0
1983,52,NARIÑO,52079,BARBACOAS,2002,3141.43
1984,52,NARIÑO,52250,EL CHARCO,2002,0.0
1985,52,NARIÑO,52256,EL ROSARIO,2002,0.0
1986,52,NARIÑO,52356,IPIALES,2002,0.0
1987,52,NARIÑO,52390,LA TOLA,2002,0.0
1988,52,NARIÑO,52405,LEIVA,2002,0.0
1989,52,NARIÑO,52427,MAGÜÍ,2002,2754.34
1990,52,NARIÑO,52490,OLAYA HERRERA,2002,0.0
1991,52,NARIÑO,52520,FRANCISCO PIZARRO,2002,0.0
1992,52,NARIÑO,52612,RICAURTE,2002,582.21
1993,52,NARIÑO,52621,ROBERTO PAYÁN,2002,1706.99
1994,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,2002,9776.81
1995,54,NORTE DE SANTANDER,54003,ÁBREGO,2002,0.0
1996,54,NORTE DE SANTANDER,54250,EL TARRA,2002,0.0
1997,54,NORTE DE SANTANDER,54261,EL ZULIA,2002,0.0
1998,54,NORTE DE SANTANDER,54344,HACARÍ,2002,0.0
1999,54,NORTE DE SANTANDER,54670,SAN CALIXTO,2002,0.0
2000,54,NORTE DE SANTANDER,54720,SARDINATA,2002,0.0
2001,54,NORTE DE SANTANDER,54800,TEORAMA,2002,0.0
2002,54,NORTE DE SANTANDER,54810,TIBÚ,2002,9186.37
2003,68,SANTANDER,68081,BARRANCABERMEJA,2002,0.0
2004,68,SANTANDER,68092,BETULIA,2002,0.0
2005,68,SANTANDER,68101,BOLÍVAR,2002,0.0
2006,68,SANTANDER,68190,CIMITARRA,2002,0.0
2007,68,SANTANDER,68250,EL PEÑÓN,2002,0.0
2008,68,SANTANDER,68271,FLORIÁN,2002,0.0
2009,68,SANTANDER,68385,LANDÁZURI,2002,0.0
2010,68,SANTANDER,68773,SUCRE,2002,0.0
2011,76,VALLE DEL CAUCA,76563,PRADERA,2002,0.0
2012,81,ARAUCA,81065,ARAUQUITA,2002,0.0
2013,81,ARAUCA,81300,FORTUL,2002,0.0
2014,81,ARAUCA,81591,PUERTO RONDÓN,2002,0.0
2015,81,ARAUCA,81736,SARAVENA,2002,0.0
2016,81,ARAUCA,81794,TAME,2002,0.0
2017,86,PUTUMAYO,86001,MOCOA,2002,0.0
2018,86,PUTUMAYO,86320,ORITO,2002,33813.97
2019,86,PUTUMAYO,86568,PUERTO ASÍS,2002,13446.41
2020,86,PUTUMAYO,86757,SAN MIGUEL,2002,5194.9
2021,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,2002,6106.86
2022,5,ANTIOQUIA,5031,AMALFI,2002,0.0
2023,5,ANTIOQUIA,5045,APARTADÓ,2002,0.0
2024,5,ANTIOQUIA,5107,BRICEÑO,2002,0.0
2025,5,ANTIOQUIA,5604,REMEDIOS,2002,0.0
2026,5,ANTIOQUIA,5649,SAN CARLOS,2002,0.0
2027,5,ANTIOQUIA,5670,SAN ROQUE,2002,0.0
2028,13,BOLÍVAR,13006,ACHÍ,2002,0.0
2029,13,BOLÍVAR,13458,MONTECRISTO,2002,0.0
2030,13,BOLÍVAR,13654,SAN JACINTO,2002,0.0
2031,13,BOLÍVAR,13810,TIQUISIO,2002,0.0
2032,15,BOYACÁ,15442,MARIPÍ,2002,0.0
2033,17,CALDAS,17495,NORCASIA,2002,0.0
2034,17,CALDAS,17541,PENSILVANIA,2002,0.0
2035,18,CAQUETÁ,18479,MORELIA,2002,0.0
2036,19,CAUCA,19318,GUAPÍ,2002,0.0
2037,19,CAUCA,19418,LÓPEZ DE MICAY,2002,0.0
2038,19,CAUCA,19473,MORALES,2002,0.0
2039,19,CAUCA,19622,ROSAS,2002,0.0
2040,19,CAUCA,19809,TIMBIQUÍ,2002,0.0
2041,23,CÓRDOBA,23574,PUERTO ESCONDIDO,2002,0.0
2042,23,CÓRDOBA,23807,TIERRALTA,2002,0.0
2043,27,CHOCÓ,27025,ALTO BAUDÓ,2002,0.0
2044,27,CHOCÓ,27077,BAJO BAUDÓ,2002,0.0
2045,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,2002,0.0
2046,27,CHOCÓ,27361,ISTMINA,2002,0.0
2047,27,CHOCÓ,27430,MEDIO BAUDÓ,2002,0.0
2048,27,CHOCÓ,27491,NÓVITA,2002,0.0
2049,27,CHOCÓ,27600,RÍO QUITO,2002,0.0
2050,50,META,50683,SAN JUAN DE ARAMA,2002,0.0
2051,52,NARIÑO,52083,BELÉN,2002,0.0
