,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Ingreso tributario
1763,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2006,104.0,4560.77
1764,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2006,0.0,7083.94
1765,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2006,15.0,3632.45
1766,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2006,0.0,5205.53
1767,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2006,0.0,3331.79
1768,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2006,3.0,2240.84
1769,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2006,0.0,19781.22
1770,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2006,13.0,3972.16
1771,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2006,26.0,6127.93
1772,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2006,42.0,4969.32
1773,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2006,262.0,13628.06
1774,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2006,0.0,5266.88
1775,86,PUTUMAYO,MOCOA,Cultivo permanente,2006,145.0,11476.2
1776,86,PUTUMAYO,ORITO,Cultivo permanente,2006,1153.0,20844.13
1777,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2006,2509.0,18298.73
1778,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2006,547.0,8564.53
1779,86,PUTUMAYO,PUERTO GUZMÁN,Cultivo permanente,2006,2118.0,9390.68
1780,86,PUTUMAYO,PUERTO LEGUÍZAMO,Cultivo permanente,2006,2562.0,9954.97
1781,86,PUTUMAYO,SAN MIGUEL ,Cultivo permanente,2006,756.0,11100.12
1782,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2006,6.0,5611.52
1783,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2006,1896.0,14676.6
1784,86,PUTUMAYO,VILLAGARZÓN,Cultivo permanente,2006,561.0,8653.82
1785,68,SANTANDER,ALBANIA,Cultivo abandonado,2006,0.0,2377.69
1786,68,SANTANDER,BETULIA,Cultivo abandonado,2006,10.0,3121.64
1787,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2006,284.0,4402.47
1788,68,SANTANDER,CHIMA,Cultivo abandonado,2006,0.0,1993.38
1789,68,SANTANDER,CIMITARRA,Cultivo intermintente,2006,66.0,16740.01
1790,68,SANTANDER,CONFINES,Cultivo abandonado,2006,0.0,2422.32
1791,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2006,0.0,1638.89
1792,68,SANTANDER,EL CARMEN,Cultivo intermintente,2006,8.0,5564.42
1793,68,SANTANDER,EL PEÑÓN,Cultivo intermintente,2006,32.0,2602.64
1794,68,SANTANDER,EL PLAYÓN,Cultivo abandonado,2006,0.0,3658.84
1795,68,SANTANDER,FLORIÁN,Cultivo abandonado,2006,6.0,5082.6
1796,68,SANTANDER,GUAPOTÁ,Cultivo abandonado,2006,0.0,1958.83
1797,68,SANTANDER,GUAVATÁ,Cultivo abandonado,2006,0.0,2507.78
1798,68,SANTANDER,LA BELLEZA,Cultivo intermintente,2006,96.0,4231.94
1799,68,SANTANDER,LA PAZ,Cultivo abandonado,2006,0.0,3013.17
1800,68,SANTANDER,LANDÁZURI,Cultivo abandonado,2006,107.0,7866.83
1801,68,SANTANDER,PALMAS DEL SOCORRO,Cultivo abandonado,2006,0.0,1858.75
1802,68,SANTANDER,PUERTO PARRA,Cultivo abandonado,2006,16.0,5453.17
1803,68,SANTANDER,RIONEGRO,Cultivo intermintente,2006,0.0,10822.07
1804,68,SANTANDER,SABANA DE TORRES,Cultivo abandonado,2006,0.0,22982.94
1805,68,SANTANDER,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2006,4.0,22659.39
1806,68,SANTANDER,SANTA HELENA DEL OPÓN,Cultivo intermintente,2006,7.0,2677.02
1807,68,SANTANDER,SIMACOTA,Cultivo intermintente,2006,7.0,4411.17
1808,68,SANTANDER,SOCORRO,Cultivo abandonado,2006,0.0,8905.79
1809,68,SANTANDER,SUCRE,Cultivo abandonado,2006,205.0,3764.02
1810,68,SANTANDER,VÉLEZ,Cultivo abandonado,2006,18.0,5046.76
1811,76,VALLE DEL CAUCA,BOLÍVAR,Cultivo permanente,2006,75.0,4176.38
1812,76,VALLE DEL CAUCA,BUENAVENTURA,Cultivo permanente,2006,149.0,174704.23
1813,76,VALLE DEL CAUCA,CALI,Cultivo abandonado,2006,0.0,1006941.81
1814,76,VALLE DEL CAUCA,CALIMA ,Cultivo permanente,2006,57.0,6572.86
1815,76,VALLE DEL CAUCA,DAGUA,Cultivo permanente,2006,0.0,9513.09
1816,76,VALLE DEL CAUCA,JAMUNDÍ,Cultivo intermintente,2006,0.0,27697.64
1817,76,VALLE DEL CAUCA,TULUÁ,Cultivo intermintente,2006,0.0,74714.07
1818,97,VAUPÉS,CARURÚ,Cultivo permanente,2006,189.0,4616.89
1819,97,VAUPÉS,MITÚ,Cultivo abandonado,2006,259.0,8821.25
1820,97,VAUPÉS,TARAIRA,Cultivo abandonado,2006,0.0,3610.02
1821,99,VICHADA,CUMARIBO,Cultivo permanente,2006,5470.0,0.0
1822,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2006,53.0,5775.77
1823,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2006,0.0,4083.39
1824,5,ANTIOQUIA,AMALFI,Cultivo permanente,2007,246.0,17772.09
1825,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2007,533.0,8895.83
1826,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2007,0.0,37259.89
1827,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2007,2.0,4959.61
1828,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2007,329.0,6668.09
1829,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2007,552.0,21557.19
1830,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2007,38.0,5539.71
1831,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2007,0.0,4241.47
1832,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2007,0.0,13178.37
1833,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2007,0.0,13383.79
1834,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2007,7.0,31449.65
1835,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2007,0.0,21876.46
1836,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2007,0.0,6923.27
1837,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2007,0.0,10879.87
1838,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2007,1752.0,19835.84
1839,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2007,0.0,11161.81
1840,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2007,0.0,8575.82
1841,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2007,45.0,15585.65
1842,5,ANTIOQUIA,MACEO,Cultivo abandonado,2007,0.0,8727.25
1843,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2007,0.0,4471.5
1844,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2007,0.0,8141.63
1845,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2007,32.0,5604.59
1846,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2007,1085.0,10046.56
1847,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2007,0.0,20361.24
1848,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2007,0.0,22525.7
1849,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2007,44.0,15785.78
1850,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2007,0.0,12678.05
1851,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2007,142.0,13870.12
1852,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2007,0.0,5959.51
1853,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2007,23.0,15472.15
1854,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2007,79.0,5610.22
1855,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2007,102.0,5792.95
1856,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2007,0.0,13972.53
1857,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2007,0.0,10731.1
1858,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2007,0.0,10842.65
1859,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2007,0.0,18916.72
1860,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2007,436.0,15583.87
1861,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2007,25.0,16381.09
1862,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2007,1663.0,12219.68
1863,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2007,0.0,4937.04
1864,5,ANTIOQUIA,TURBO,Cultivo permanente,2007,0.0,82464.74
1865,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2007,0.0,5207.68
1866,5,ANTIOQUIA,URRAO,Cultivo abandonado,2007,3.0,14587.07
1867,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2007,1027.0,8208.03
1868,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2007,58.0,8097.05
1869,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2007,0.0,4590.99
1870,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2007,53.0,4828.31
1871,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2007,8.0,17619.81
1872,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2007,0.0,7181.35
1873,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2007,31.0,29176.85
1874,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2007,1611.0,12399.6
1875,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2007,1090.0,43364.33
1876,81,ARAUCA,FORTUL,Cultivo abandonado,2007,519.0,10769.1
1877,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2007,18.0,3258.6
1878,81,ARAUCA,SARAVENA,Cultivo abandonado,2007,192.0,15106.77
1879,81,ARAUCA,TAME,Cultivo abandonado,2007,297.0,24797.03
1880,13,BOLÍVAR,ACHÍ,Cultivo permanente,2007,20.0,8783.54
1881,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2007,57.0,4976.22
1882,13,BOLÍVAR,ARENAL,Cultivo permanente,2007,221.0,4893.41
1883,13,BOLÍVAR,BARRANCO DE LOBA,Cultivo intermintente,2007,63.0,4901.56
1884,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2007,485.0,25884.31
1885,13,BOLÍVAR,EL PEÑÓN,Cultivo abandonado,2007,0.0,4954.53
1886,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2007,1239.0,2317.58
1887,13,BOLÍVAR,MORALES,Cultivo permanente,2007,285.0,7376.41
1888,13,BOLÍVAR,NOROSI,Cultivo permanente,2007,0.0,
1889,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2007,357.0,8302.32
1890,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2007,130.0,3955.85
1891,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2007,144.0,6572.01
1892,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2007,579.0,10915.99
1893,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2007,958.0,11378.72
1894,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2007,581.0,6866.79
1895,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2007,513.0,5583.89
1896,15,BOYACÁ,COPER,Cultivo abandonado,2007,0.0,3945.55
1897,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2007,0.0,4051.81
1898,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2007,0.0,3796.18
1899,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2007,0.0,5382.34
1900,15,BOYACÁ,MUZO,Cultivo abandonado,2007,0.0,5594.33
1901,15,BOYACÁ,OTANCHE,Cultivo intermintente,2007,52.0,7064.95
1902,15,BOYACÁ,PAUNA,Cultivo abandonado,2007,0.0,5286.01
1903,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2007,22.0,53997.9
1904,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2007,0.0,5230.37
1905,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2007,5.0,4763.01
1906,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2007,0.0,3348.9
1907,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2007,0.0,3436.26
1908,17,CALDAS,MANZANARES,Cultivo abandonado,2007,0.0,7687.35
1909,17,CALDAS,NORCASIA,Cultivo abandonado,2007,28.0,4086.76
1910,17,CALDAS,PENSILVANIA,Cultivo abandonado,2007,7.0,9062.6
1911,17,CALDAS,SAMANÁ,Cultivo abandonado,2007,21.0,10209.9
1912,17,CALDAS,VICTORIA,Cultivo abandonado,2007,0.0,4995.93
1913,18,CAQUETÁ,ALBANIA,Cultivo permanente,2007,61.0,3193.36
1914,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2007,30.0,4879.72
1915,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2007,1916.0,8557.05
1916,18,CAQUETÁ,CURILLO,Cultivo permanente,2007,283.0,5494.26
1917,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2007,84.0,6671.56
1918,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2007,88.0,5774.61
1919,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2007,19.0,86438.48
1920,18,CAQUETÁ,MILÁN,Cultivo permanente,2007,532.0,5232.95
1921,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2007,637.0,7116.76
1922,18,CAQUETÁ,MORELIA,Cultivo intermintente,2007,5.0,3574.29
1923,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2007,191.0,10057.93
1924,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2007,353.0,6187.88
1925,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2007,380.0,18162.69
1926,18,CAQUETÁ,SOLANO,Cultivo permanente,2007,1253.0,5459.37
1927,18,CAQUETÁ,SOLITA,Cultivo permanente,2007,195.0,3875.67
1928,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2007,291.0,4663.44
1929,19,CAUCA,ALMAGUER,Cultivo abandonado,2007,0.0,5144.77
1930,19,CAUCA,ARGELIA,Cultivo permanente,2007,637.0,9012.38
1931,19,CAUCA,BALBOA,Cultivo permanente,2007,192.0,5701.61
1932,19,CAUCA,BOLÍVAR,Cultivo permanente,2007,14.0,11258.11
1933,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2007,0.0,5752.08
1934,19,CAUCA,CAJIBÍO,Cultivo intermintente,2007,0.0,9166.02
1935,19,CAUCA,CALDONO,Cultivo emergente,2007,0.0,7871.52
1936,19,CAUCA,CALOTO,Cultivo intermintente,2007,0.0,10408.45
1937,19,CAUCA,CORINTO,Cultivo intermintente,2007,0.0,6721.01
1938,19,CAUCA,EL TAMBO,Cultivo permanente,2007,803.0,11784.23
1939,19,CAUCA,FLORENCIA,Cultivo abandonado,2007,0.0,2519.63
1940,19,CAUCA,GUAPI,Cultivo permanente,2007,414.0,8871.27
1941,19,CAUCA,JAMBALÓ,Cultivo emergente,2007,0.0,6098.98
1942,19,CAUCA,LA SIERRA,Cultivo abandonado,2007,0.0,4814.18
1943,19,CAUCA,LA VEGA,Cultivo abandonado,2007,0.0,9662.73
1944,19,CAUCA,LÓPEZ,Cultivo permanente,2007,273.0,8330.64
1945,19,CAUCA,MERCADERES,Cultivo intermintente,2007,8.0,5782.1
1946,19,CAUCA,MIRANDA,Cultivo intermintente,2007,0.0,15047.13
1947,19,CAUCA,MORALES,Cultivo permanente,2007,118.0,9357.91
1948,19,CAUCA,PATÍA  ,Cultivo permanente,2007,48.0,10382.97
1949,19,CAUCA,PIAMONTE,Cultivo permanente,2007,669.0,6758.34
1950,19,CAUCA,PIENDAMÓ,Cultivo emergente,2007,0.0,10220.99
1951,19,CAUCA,ROSAS,Cultivo intermintente,2007,0.0,4419.46
1952,19,CAUCA,SANTA ROSA,Cultivo intermintente,2007,0.0,4188.29
1953,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2007,0.0,18375.97
1954,19,CAUCA,SOTARÁ ,Cultivo abandonado,2007,0.0,5092.9
1955,19,CAUCA,SUÁREZ,Cultivo permanente,2007,32.0,6591.54
1956,19,CAUCA,SUCRE,Cultivo permanente,2007,0.0,3386.73
1957,19,CAUCA,TIMBÍO,Cultivo intermintente,2007,0.0,8641.18
1958,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2007,960.0,8290.22
1959,19,CAUCA,TORIBÍO,Cultivo intermintente,2007,0.0,9252.63
1960,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2007,0.0,49129.74
1961,20,CESAR,GONZÁLEZ,Cultivo permanente,2007,0.0,5576.56
1962,20,CESAR,PAILITAS,Cultivo abandonado,2007,0.0,9390.11
1963,20,CESAR,SAN ALBERTO,Cultivo intermintente,2007,0.0,10196.22
1964,20,CESAR,SAN MARTÍN,Cultivo intermintente,2007,0.0,9332.4
1965,27,CHOCÓ,ACANDÍ,Cultivo permanente,2007,0.0,4989.44
1966,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2007,259.0,8844.85
1967,27,CHOCÓ,ATRATO ,Cultivo intermintente,2007,0.0,3912.59
1968,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2007,0.0,5519.66
1969,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2007,353.0,7645.5
1970,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2007,0.0,5996.81
1971,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2007,0.0,4537.07
1972,27,CHOCÓ,CONDOTO,Cultivo permanente,2007,6.0,7037.18
1973,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2007,25.0,3084.46
1974,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2007,11.0,5174.06
1975,27,CHOCÓ,ISTMINA,Cultivo permanente,2007,205.0,8142.87
1976,27,CHOCÓ,JURADÓ,Cultivo abandonado,2007,0.0,2967.69
1977,27,CHOCÓ,LLORÓ,Cultivo intermintente,2007,0.0,3177.73
1978,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2007,0.0,4773.88
1979,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2007,77.0,4997.07
1980,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2007,0.0,3303.48
1981,27,CHOCÓ,NÓVITA,Cultivo permanente,2007,76.0,3903.13
1982,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2007,8.0,4346.23
1983,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2007,3.0,27678.88
1984,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2007,0.0,3850.68
1985,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2007,22.0,4862.02
1986,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2007,0.0,7703.86
1987,27,CHOCÓ,SAN JOSÉ DEL PALMAR,Cultivo permanente,2007,7.0,3116.69
1988,27,CHOCÓ,SIPÍ,Cultivo permanente,2007,28.0,4408.05
1989,27,CHOCÓ,TADÓ,Cultivo abandonado,2007,0.0,5952.76
1990,27,CHOCÓ,UNGUÍA,Cultivo permanente,2007,0.0,3258.77
1991,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2007,0.0,4050.72
1992,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2007,0.0,16772.8
1993,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2007,360.0,64863.83
1994,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2007,1084.0,6906.61
1995,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2007,0.0,
1996,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2007,414.0,24799.68
1997,23,CÓRDOBA,VALENCIA,Cultivo permanente,2007,0.0,14211.66
1998,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2007,4.0,6469.54
1999,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2007,2.0,5838.66
2000,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2007,1.0,3120.06
2001,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2007,124.0,9475.36
2002,94,GUAINÍA,BARRANCO MINA ,Cultivo abandonado,2007,308.0,
2003,94,GUAINÍA,INIRIDA,Cultivo abandonado,2007,150.0,19414.13
2004,95,GUAVIARE,CALAMAR,Cultivo permanente,2007,1147.0,6867.25
2005,95,GUAVIARE,EL RETORNO,Cultivo permanente,2007,3272.0,8984.7
2006,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2007,1699.0,6947.72
2007,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2007,3181.0,34848.72
2008,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2007,87.0,12801.03
2009,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2007,0.0,52120.76
2010,47,MAGDALENA,ARACATACA,Cultivo abandonado,2007,0.0,9268.02
2011,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2007,1.0,66263.66
2012,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2007,0.0,14382.51
2013,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2007,277.0,196920.0
2014,50,META,LA MACARENA,Cultivo permanente,2007,565.0,3592.39
2015,50,META,LEJANÍAS,Cultivo abandonado,2007,0.0,8662.74
2016,50,META,MAPIRIPÁN,Cultivo permanente,2007,2230.0,5545.6
2017,50,META,MESETAS,Cultivo intermintente,2007,56.0,6647.48
2018,50,META,PUERTO CONCORDIA,Cultivo permanente,2007,182.0,4956.07
2019,50,META,PUERTO GAITÁN,Cultivo abandonado,2007,231.0,42249.12
2020,50,META,PUERTO LLERAS,Cultivo intermintente,2007,494.0,5677.41
2021,50,META,PUERTO LÓPEZ,Cultivo abandonado,2007,0.0,23935.81
2022,50,META,PUERTO RICO,Cultivo permanente,2007,2658.0,10624.88
2023,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2007,116.0,5763.15
2024,50,META,SAN MARTÍN,Cultivo abandonado,2007,1.0,18543.51
2025,50,META,URIBE,Cultivo intermintente,2007,61.0,6356.53
2026,50,META,VISTAHERMOSA,Cultivo permanente,2007,3792.0,13972.91
2027,52,NARIÑO,ANCUYA,Cultivo intermintente,2007,17.0,5305.17
2028,52,NARIÑO,BARBACOAS,Cultivo permanente,2007,1586.0,11510.08
2029,52,NARIÑO,BUESACO,Cultivo abandonado,2007,0.0,6009.08
2030,52,NARIÑO,CONSACÁ,Cultivo abandonado,2007,0.0,6004.3
2031,52,NARIÑO,CONTADERO,Cultivo abandonado,2007,0.0,3597.05
2032,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2007,0.0,5913.65
2033,52,NARIÑO,CUMBAL,Cultivo abandonado,2007,0.0,11615.13
2034,52,NARIÑO,CUMBITARA,Cultivo permanente,2007,452.0,5494.06
2035,52,NARIÑO,EL CHARCO,Cultivo permanente,2007,1728.0,7623.15
2036,52,NARIÑO,EL PEÑOL,Cultivo permanente,2007,91.0,4214.28
2037,52,NARIÑO,EL ROSARIO,Cultivo permanente,2007,434.0,6099.71
2038,52,NARIÑO,EL TAMBO,Cultivo permanente,2007,13.0,8738.2
2039,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2007,501.0,3174.25
2040,52,NARIÑO,IPIALES,Cultivo permanente,2007,123.0,32965.02
2041,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2007,0.0,9694.78
2042,52,NARIÑO,LA LLANADA,Cultivo permanente,2007,0.0,5337.92
2043,52,NARIÑO,LA TOLA,Cultivo permanente,2007,184.0,3335.55
2044,52,NARIÑO,LEIVA,Cultivo permanente,2007,185.0,6041.61
2045,52,NARIÑO,LINARES,Cultivo permanente,2007,22.0,1407.76
2046,52,NARIÑO,LOS ANDES ,Cultivo permanente,2007,81.0,6970.5
2047,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2007,2593.0,5060.72
2048,52,NARIÑO,MALLAMA ,Cultivo intermintente,2007,1.0,5235.97
2049,52,NARIÑO,MOSQUERA,Cultivo permanente,2007,188.0,5178.62
2050,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2007,1972.0,7795.89
2051,52,NARIÑO,POLICARPA,Cultivo permanente,2007,773.0,6153.59
2052,52,NARIÑO,PUERRES,Cultivo abandonado,2007,0.0,5158.43
2053,52,NARIÑO,RICAURTE,Cultivo permanente,2007,53.0,10478.68
2054,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2007,2896.0,6223.83
2055,52,NARIÑO,SAMANIEGO,Cultivo permanente,2007,24.0,15228.6
2056,52,NARIÑO,SAN PABLO,Cultivo abandonado,2007,0.0,7725.27
2057,52,NARIÑO,SANDONÁ,Cultivo intermintente,2007,0.0,7988.02
2058,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2007,700.0,6623.48
2059,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2007,0.0,7087.79
2060,52,NARIÑO,TUMACO,Cultivo permanente,2007,5642.0,91466.82
2061,54,NORTE DE SANTANDER,ÁBREGO,Cultivo permanente,2007,0.0,7490.06
2062,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2007,2.0,3858.94
2063,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2007,2.0,0.0
2064,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2007,41.0,5800.24
2065,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2007,0.0,329897.73
2066,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2007,58.0,6020.6
2067,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2007,764.0,5551.38
2068,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2007,0.0,8884.22
2069,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2007,0.0,5342.18
2070,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2007,64.0,4966.12
2071,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2007,0.0,4792.13
2072,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2007,0.0,2625.87
2073,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2007,0.0,19043.83
2074,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2007,34.0,0.0
2075,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2007,93.0,7304.7
2076,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2007,186.0,6563.75
2077,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2007,702.0,16493.15
2078,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2007,0.0,6992.84
2079,86,PUTUMAYO,MOCOA,Cultivo permanente,2007,142.0,13851.3
